epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,102.587,0.50462,0.96658,1.03153,0.81511,0.91162,0.89482,0.82486,0.45498,0.71432,1.01057,0.0008482,0.0008482,0.0008482
25,106.78,0.46452,0.9786,1.00511,0.77294,0.91072,0.88215,0.82665,0.44508,0.74586,0.98375,0.0008416,0.0008416,0.0008416
26,110.98,0.43023,0.97071,0.99712,0.76097,0.83114,0.85971,0.78423,0.43094,0.70962,0.99901,0.000835,0.000835,0.000835
27,115.179,0.41466,0.90369,0.98615,0.79568,0.8902,0.89439,0.82662,0.42766,0.62006,0.98926,0.0008284,0.0008284,0.0008284
28,119.363,0.4284,0.85558,0.99725,0.68778,0.9402,0.89273,0.8161,0.42288,0.62661,0.98115,0.0008218,0.0008218,0.0008218
29,123.586,0.43436,0.8763,0.99447,0.71319,0.86467,0.89503,0.81586,0.48273,0.7492,1.00573,0.0008152,0.0008152,0.0008152
30,127.788,0.45366,0.86766,0.99252,0.64973,0.79505,0.79806,0.71557,0.5165,0.91529,1.05385,0.0008086,0.0008086,0.0008086
31,131.996,0.41916,0.86931,0.97386,0.74727,0.89154,0.87915,0.81509,0.41827,0.84062,1.00424,0.000802,0.000802,0.000802
32,136.213,0.43264,0.85836,0.99902,0.72662,0.94113,0.91784,0.83636,0.48154,0.64969,1.00353,0.0007954,0.0007954,0.0007954
33,140.362,0.43864,0.8498,0.97752,0.64653,0.95003,0.81976,0.7507,0.42654,0.75671,0.98949,0.0007888,0.0007888,0.0007888
34,144.693,0.41866,0.86755,0.97761,0.73584,0.85713,0.83546,0.73006,0.48826,0.72701,1.01766,0.0007822,0.0007822,0.0007822
35,148.883,0.44998,0.80523,0.98801,0.66596,0.91363,0.82821,0.74086,0.46661,0.75274,1.01138,0.0007756,0.0007756,0.0007756
36,153.145,0.37009,0.83126,0.95936,0.67323,0.92738,0.86465,0.79027,0.41513,0.69452,0.98507,0.000769,0.000769,0.000769
37,157.363,0.44057,0.78634,0.98745,0.74009,0.90818,0.87476,0.81593,0.39343,0.60099,0.99301,0.0007624,0.0007624,0.0007624
38,161.514,0.40718,0.77769,0.97778,0.69662,0.79864,0.8556,0.78514,0.44035,0.7711,0.9747,0.0007558,0.0007558,0.0007558
39,165.721,0.40639,0.77556,0.98212,0.77954,0.90149,0.90586,0.8282,0.44136,0.7,0.98866,0.0007492,0.0007492,0.0007492
40,169.82,0.40892,0.75805,0.98779,0.70042,0.88905,0.86824,0.79272,0.4139,0.65133,0.96263,0.0007426,0.0007426,0.0007426
41,174.039,0.42336,0.70455,0.97077,0.74858,0.96462,0.86584,0.7971,0.45841,0.63445,0.96921,0.000736,0.000736,0.000736
42,178.21,0.39069,0.69934,0.96399,0.70831,0.9902,0.87631,0.822,0.38856,0.66103,0.99171,0.0007294,0.0007294,0.0007294
43,182.381,0.3715,0.68603,0.96042,0.77777,0.97698,0.88388,0.81825,0.40892,0.55241,0.96303,0.0007228,0.0007228,0.0007228
44,186.534,0.40564,0.69622,0.96207,0.77399,0.95391,0.90246,0.8456,0.40206,0.55576,0.96943,0.0007162,0.0007162,0.0007162
45,190.783,0.40098,0.70506,0.96388,0.82728,0.98468,0.96444,0.90124,0.37509,0.48619,0.94079,0.0007096,0.0007096,0.0007096
46,194.943,0.39751,0.70823,0.96889,0.88505,0.89744,0.93661,0.87563,0.41705,0.53567,0.97915,0.000703,0.000703,0.000703
47,199.104,0.39934,0.67571,0.97943,0.79352,0.89206,0.87339,0.81318,0.39805,0.62048,0.96557,0.0006964,0.0006964,0.0006964
48,203.313,0.4022,0.62215,0.97986,0.82338,0.9402,0.93343,0.87764,0.39293,0.54469,0.9598,0.0006898,0.0006898,0.0006898
49,207.53,0.39924,0.67896,0.9777,0.81012,0.93886,0.91923,0.85073,0.40385,0.56957,0.9676,0.0006832,0.0006832,0.0006832
50,211.739,0.37449,0.59941,0.96906,0.81508,0.95006,0.94461,0.87837,0.40053,0.53101,0.93953,0.0006766,0.0006766,0.0006766
51,215.881,0.37959,0.62615,0.95406,0.81085,0.96549,0.97761,0.90656,0.39919,0.50123,0.94287,0.00067,0.00067,0.00067
52,220.056,0.36395,0.61419,0.96337,0.86808,0.94647,0.94394,0.87642,0.37356,0.52339,0.91853,0.0006634,0.0006634,0.0006634
53,224.253,0.36544,0.60183,0.96499,0.96618,0.98054,0.99454,0.91926,0.38495,0.45768,0.93791,0.0006568,0.0006568,0.0006568
54,228.554,0.37096,0.57984,0.9656,0.80834,0.9986,0.96129,0.89957,0.39136,0.51014,0.94292,0.0006502,0.0006502,0.0006502
55,232.861,0.3863,0.58434,0.95529,0.93689,0.96502,0.98112,0.92145,0.40062,0.4932,0.95222,0.0006436,0.0006436,0.0006436
56,237.078,0.35246,0.57777,0.95221,0.82097,0.92419,0.92701,0.87553,0.3663,0.58915,0.94794,0.000637,0.000637,0.000637
57,241.264,0.3498,0.59986,0.95333,0.80867,0.91357,0.88906,0.82132,0.38625,0.58293,0.95717,0.0006304,0.0006304,0.0006304
58,245.483,0.36963,0.57974,0.93569,0.8166,0.94116,0.93933,0.86405,0.39521,0.54035,0.95392,0.0006238,0.0006238,0.0006238
59,249.643,0.37377,0.60781,0.96441,0.8044,0.89241,0.92158,0.85351,0.36698,0.72403,0.93605,0.0006172,0.0006172,0.0006172
60,253.804,0.36724,0.58874,0.9721,0.87288,0.97149,0.97339,0.90982,0.36932,0.46032,0.93957,0.0006106,0.0006106,0.0006106
61,257.976,0.36449,0.56029,0.95007,0.88333,0.97496,0.98301,0.91155,0.38761,0.44473,0.95337,0.000604,0.000604,0.000604
62,262.077,0.35713,0.51247,0.94894,0.78989,0.94213,0.91353,0.8482,0.39093,0.57268,0.94317,0.0005974,0.0005974,0.0005974
63,266.278,0.37266,0.51389,0.94597,0.9163,0.94405,0.97993,0.90755,0.38093,0.45803,0.94129,0.0005908,0.0005908,0.0005908
64,270.406,0.37174,0.55978,0.95553,0.80394,0.9536,0.97664,0.90925,0.39702,0.56711,0.94362,0.0005842,0.0005842,0.0005842
65,274.7,0.33425,0.51601,0.94271,0.9597,0.94266,0.98629,0.92748,0.38324,0.43671,0.95076,0.0005776,0.0005776,0.0005776
66,278.857,0.37538,0.54049,0.95033,0.944,0.92825,0.97954,0.9151,0.40688,0.44593,0.97217,0.000571,0.000571,0.000571
67,283.034,0.33152,0.49546,0.93675,0.81266,0.95175,0.96513,0.90221,0.40359,0.47137,0.97315,0.0005644,0.0005644,0.0005644
68,287.183,0.36422,0.52977,0.94936,0.85243,0.95501,0.95927,0.90079,0.36772,0.52452,0.96091,0.0005578,0.0005578,0.0005578
69,291.416,0.36665,0.51745,0.96332,0.9414,0.98298,0.99133,0.93494,0.37605,0.37018,0.94413,0.0005512,0.0005512,0.0005512
70,295.57,0.37166,0.49814,0.94727,0.79452,0.89193,0.94785,0.87862,0.37844,0.76831,0.9696,0.0005446,0.0005446,0.0005446
71,299.712,0.33618,0.47709,0.94356,0.9325,0.9398,0.96212,0.89957,0.37388,0.46737,0.94165,0.000538,0.000538,0.000538
72,303.904,0.35434,0.5131,0.94307,0.90344,0.95887,0.98689,0.9291,0.35944,0.41926,0.93871,0.0005314,0.0005314,0.0005314
73,308.109,0.33545,0.51984,0.94002,0.88036,0.93825,0.99412,0.92811,0.38371,0.46978,0.95377,0.0005248,0.0005248,0.0005248
74,312.295,0.35157,0.48293,0.93679,0.90249,0.96777,0.97279,0.91907,0.36353,0.393,0.95471,0.0005182,0.0005182,0.0005182
75,316.445,0.33733,0.46159,0.95942,0.93041,0.94132,0.95792,0.90037,0.36802,0.4533,0.96683,0.0005116,0.0005116,0.0005116
76,320.743,0.32849,0.49067,0.94383,0.97386,0.97353,0.99097,0.94442,0.34019,0.33891,0.94162,0.000505,0.000505,0.000505
77,324.923,0.33923,0.42641,0.93475,0.96032,0.96815,0.98857,0.9356,0.3545,0.34692,0.93922,0.0004984,0.0004984,0.0004984
78,329.088,0.33615,0.45876,0.92567,0.9436,0.93591,0.9919,0.93322,0.36975,0.38005,0.93904,0.0004918,0.0004918,0.0004918
79,333.282,0.34793,0.44011,0.93261,0.91781,0.97741,0.99454,0.93544,0.37273,0.3924,0.94239,0.0004852,0.0004852,0.0004852
80,337.401,0.33066,0.42517,0.94315,0.96597,0.98429,0.99226,0.93902,0.3793,0.35865,0.93608,0.0004786,0.0004786,0.0004786
81,341.5,0.3391,0.43804,0.92786,0.89479,0.96124,0.98099,0.93707,0.36511,0.46419,0.9437,0.000472,0.000472,0.000472
82,345.597,0.33313,0.44049,0.94422,0.92593,0.96131,0.995,0.94789,0.36792,0.36075,0.95059,0.0004654,0.0004654,0.0004654
83,349.69,0.31917,0.43471,0.94768,0.96946,0.97236,0.995,0.95317,0.36939,0.36689,0.93468,0.0004588,0.0004588,0.0004588
84,353.846,0.3209,0.42339,0.92716,0.9336,0.894,0.96536,0.92196,0.35458,0.42334,0.92337,0.0004522,0.0004522,0.0004522
85,357.993,0.31471,0.42144,0.92972,0.96327,0.94396,0.98978,0.94231,0.34096,0.36937,0.91562,0.0004456,0.0004456,0.0004456
86,362.283,0.30151,0.39309,0.92399,0.95143,0.91059,0.97262,0.92377,0.35885,0.39038,0.92467,0.000439,0.000439,0.000439
87,366.478,0.30461,0.41767,0.92718,0.93597,0.94652,0.98265,0.9345,0.35946,0.39251,0.92523,0.0004324,0.0004324,0.0004324
88,370.717,0.31762,0.3993,0.92625,0.89216,0.8844,0.95816,0.91202,0.35944,0.42915,0.92413,0.0004258,0.0004258,0.0004258
89,374.889,0.3162,0.43516,0.93337,0.91616,0.93797,0.9556,0.90045,0.36551,0.40712,0.93953,0.0004192,0.0004192,0.0004192
90,379.147,0.36184,0.43704,0.93607,0.96439,0.94943,0.97301,0.92051,0.35284,0.36028,0.92111,0.0004126,0.0004126,0.0004126
91,383.336,0.31893,0.40572,0.93881,0.95556,0.97353,0.98715,0.93467,0.35478,0.33959,0.92648,0.000406,0.000406,0.000406
92,387.524,0.31244,0.38403,0.93271,0.89085,0.91398,0.99454,0.94076,0.34579,0.41182,0.91581,0.0003994,0.0003994,0.0003994
93,391.731,0.29974,0.37716,0.92806,0.98118,0.96716,0.99454,0.93975,0.3608,0.30774,0.91855,0.0003928,0.0003928,0.0003928
94,395.908,0.3307,0.38168,0.92227,0.95983,0.97579,0.99222,0.93992,0.35498,0.3328,0.92068,0.0003862,0.0003862,0.0003862
95,400.416,0.31102,0.40414,0.9336,0.92811,0.94838,0.99265,0.944,0.34226,0.37386,0.90353,0.0003796,0.0003796,0.0003796
96,404.947,0.30834,0.37823,0.93249,0.94937,0.97578,0.99115,0.9307,0.35799,0.35137,0.92596,0.000373,0.000373,0.000373
97,409.413,0.29573,0.3465,0.9078,0.94056,0.96447,0.9771,0.92413,0.36862,0.35765,0.91344,0.0003664,0.0003664,0.0003664
98,413.659,0.34268,0.39079,0.93409,0.97227,0.97353,0.98794,0.94877,0.32322,0.31315,0.89934,0.0003598,0.0003598,0.0003598
99,417.938,0.30035,0.3876,0.93377,0.98072,0.97276,0.99454,0.94809,0.3416,0.31896,0.91406,0.0003532,0.0003532,0.0003532
100,422.147,0.29245,0.36768,0.9298,0.89183,0.90869,0.98702,0.94159,0.35224,0.46852,0.93407,0.0003466,0.0003466,0.0003466
101,426.477,0.32772,0.38609,0.92443,0.95236,0.92208,0.98508,0.93946,0.34798,0.37054,0.92562,0.00034,0.00034,0.00034
102,430.679,0.31012,0.35237,0.922,0.96821,0.97566,0.98944,0.93823,0.33904,0.31669,0.9206,0.0003334,0.0003334,0.0003334
103,434.989,0.31847,0.3625,0.93475,0.96817,0.96993,0.99302,0.95059,0.34427,0.30982,0.91619,0.0003268,0.0003268,0.0003268
104,439.218,0.31807,0.37025,0.91934,0.91054,0.93563,0.98923,0.93071,0.37596,0.40972,0.94152,0.0003202,0.0003202,0.0003202
105,443.599,0.30947,0.35534,0.92633,0.94534,0.94512,0.98474,0.93371,0.37443,0.35306,0.93435,0.0003136,0.0003136,0.0003136
106,447.847,0.29089,0.34175,0.91723,0.9558,0.96936,0.995,0.93186,0.38439,0.3226,0.96089,0.000307,0.000307,0.000307
107,452.052,0.30599,0.37769,0.92654,0.92918,0.94556,0.98672,0.93002,0.35713,0.34868,0.93233,0.0003004,0.0003004,0.0003004
108,456.335,0.2821,0.33115,0.92198,0.9575,0.94527,0.98565,0.92889,0.36442,0.35282,0.93654,0.0002938,0.0002938,0.0002938
109,460.616,0.29047,0.34856,0.91909,0.97264,0.97167,0.9808,0.93435,0.35133,0.32909,0.93095,0.0002872,0.0002872,0.0002872
110,464.885,0.3078,0.34326,0.91869,0.94406,0.90771,0.9703,0.92223,0.35952,0.38246,0.94156,0.0002806,0.0002806,0.0002806
111,469.162,0.30976,0.34644,0.90782,0.93472,0.93983,0.97411,0.92847,0.34996,0.36658,0.91772,0.000274,0.000274,0.000274
112,473.457,0.28829,0.34631,0.91026,0.95194,0.97242,0.98932,0.9394,0.35191,0.31753,0.93702,0.0002674,0.0002674,0.0002674
113,477.692,0.28692,0.33953,0.91409,0.94836,0.97533,0.99317,0.95512,0.35693,0.30474,0.92735,0.0002608,0.0002608,0.0002608
114,481.967,0.31485,0.35024,0.92442,0.95625,0.97527,0.97052,0.92941,0.32549,0.31727,0.90165,0.0002542,0.0002542,0.0002542
115,486.289,0.28881,0.3395,0.90573,0.9747,0.97481,0.98749,0.94282,0.33455,0.30546,0.91215,0.0002476,0.0002476,0.0002476
116,490.496,0.28785,0.32837,0.91635,0.98788,0.97288,0.99317,0.94411,0.33234,0.30876,0.91205,0.000241,0.000241,0.000241
117,494.707,0.27689,0.34102,0.91848,0.93573,0.93396,0.99348,0.9444,0.32942,0.35941,0.91248,0.0002344,0.0002344,0.0002344
118,498.981,0.2567,0.33061,0.90665,0.97603,0.97585,0.99454,0.94643,0.33095,0.28426,0.90948,0.0002278,0.0002278,0.0002278
119,503.181,0.29358,0.33207,0.91746,0.99087,0.97032,0.99412,0.95102,0.33397,0.28716,0.92016,0.0002212,0.0002212,0.0002212
120,507.455,0.27804,0.3141,0.90228,0.96608,0.95798,0.99375,0.94936,0.34062,0.29662,0.91329,0.0002146,0.0002146,0.0002146
121,511.639,0.26105,0.31709,0.90404,0.93898,0.94314,0.97198,0.9285,0.33331,0.3478,0.91416,0.000208,0.000208,0.000208
122,515.954,0.27276,0.31121,0.90645,0.96458,0.94287,0.96969,0.92538,0.33756,0.3586,0.91361,0.0002014,0.0002014,0.0002014
123,520.209,0.27411,0.30928,0.90311,0.90938,0.94393,0.95922,0.91537,0.34798,0.37136,0.91392,0.0001948,0.0001948,0.0001948
124,524.415,0.24341,0.29299,0.89552,0.97644,0.94242,0.99014,0.9411,0.37228,0.35041,0.91259,0.0001882,0.0001882,0.0001882
125,528.687,0.27642,0.30287,0.91305,0.9581,0.97436,0.99115,0.94499,0.3427,0.30097,0.89736,0.0001816,0.0001816,0.0001816
126,533.009,0.26252,0.29928,0.90388,0.95772,0.95913,0.98407,0.94016,0.33851,0.30647,0.89894,0.000175,0.000175,0.000175
127,537.293,0.2723,0.29857,0.90654,0.94037,0.94395,0.99139,0.95211,0.32817,0.31008,0.90248,0.0001684,0.0001684,0.0001684
128,541.552,0.2481,0.29292,0.89445,0.93442,0.95828,0.99265,0.94749,0.3355,0.31149,0.92307,0.0001618,0.0001618,0.0001618
129,545.772,0.25653,0.29034,0.90304,0.9564,0.95224,0.99093,0.94983,0.32813,0.3135,0.92117,0.0001552,0.0001552,0.0001552
130,550.041,0.26132,0.28648,0.90557,0.94268,0.97469,0.99032,0.94306,0.32386,0.30696,0.92227,0.0001486,0.0001486,0.0001486
131,554.235,0.24603,0.26795,0.89057,0.94552,0.943,0.98678,0.9419,0.31835,0.31813,0.91311,0.000142,0.000142,0.000142
132,558.444,0.2892,0.31233,0.91509,0.9469,0.94484,0.98956,0.94299,0.31962,0.30474,0.90696,0.0001354,0.0001354,0.0001354
133,562.745,0.25801,0.28857,0.90213,0.93919,0.98686,0.99375,0.94607,0.32311,0.29766,0.90724,0.0001288,0.0001288,0.0001288
134,566.985,0.2475,0.28979,0.90997,0.9328,0.9841,0.99292,0.9455,0.32746,0.31462,0.91109,0.0001222,0.0001222,0.0001222
135,571.316,0.25029,0.27168,0.89884,0.95964,0.92067,0.9937,0.94983,0.32612,0.33735,0.91226,0.0001156,0.0001156,0.0001156
136,575.578,0.25861,0.29878,0.90053,0.94837,0.92522,0.98884,0.94779,0.31889,0.34945,0.90492,0.000109,0.000109,0.000109
137,579.855,0.24334,0.28661,0.90213,0.9508,0.95932,0.98865,0.94152,0.32087,0.31362,0.90123,0.0001024,0.0001024,0.0001024
138,584.16,0.25773,0.28159,0.89812,0.94821,0.9741,0.98857,0.9471,0.3217,0.29397,0.90715,9.58e-05,9.58e-05,9.58e-05
139,588.423,0.25996,0.29056,0.90358,0.93266,0.97601,0.98774,0.94389,0.32003,0.29714,0.90852,8.92e-05,8.92e-05,8.92e-05
140,592.669,0.25514,0.27983,0.91302,0.95842,0.95366,0.98972,0.94948,0.31982,0.30376,0.90565,8.26e-05,8.26e-05,8.26e-05
141,598.92,0.20227,0.25601,0.85257,0.95,0.95686,0.98794,0.94327,0.32708,0.30775,0.89627,7.6e-05,7.6e-05,7.6e-05
142,602.847,0.20471,0.25068,0.84345,0.96042,0.95686,0.98624,0.94314,0.32384,0.3078,0.90188,6.94e-05,6.94e-05,6.94e-05
143,606.78,0.20191,0.2363,0.83957,0.93425,0.95491,0.98601,0.93952,0.32827,0.31421,0.91799,6.28e-05,6.28e-05,6.28e-05
