epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,161.01,0.44239,0.71915,1.0059,0.60596,0.92653,0.85934,0.78127,0.43985,0.62031,0.99444,0.000835,0.000835,0.000835
27,166.797,0.43119,0.70811,0.98826,0.67969,0.91775,0.81183,0.72749,0.45937,0.67928,1.03235,0.0008284,0.0008284,0.0008284
28,172.598,0.43818,0.70624,1.00582,0.78424,0.88894,0.92134,0.83755,0.47591,0.53344,1.02838,0.0008218,0.0008218,0.0008218
29,178.39,0.43685,0.70675,1.0013,0.81007,0.86567,0.90252,0.82461,0.48149,0.6263,1.0262,0.0008152,0.0008152,0.0008152
30,184.178,0.45621,0.70911,0.99666,0.5948,0.81628,0.88061,0.79764,0.47132,0.6524,1.0046,0.0008086,0.0008086,0.0008086
31,189.954,0.43838,0.67025,0.98799,0.70607,0.81492,0.85304,0.79085,0.42742,0.6704,0.98234,0.000802,0.000802,0.000802
32,195.746,0.44332,0.68259,1.00975,0.672,0.91918,0.87238,0.80114,0.41729,0.60272,0.95637,0.0007954,0.0007954,0.0007954
33,201.518,0.43364,0.67798,0.97742,0.76279,0.88525,0.92377,0.86008,0.40905,0.65309,0.96048,0.0007888,0.0007888,0.0007888
34,207.433,0.43831,0.68158,0.99388,0.8076,0.89752,0.89439,0.84137,0.40213,0.53214,0.96657,0.0007822,0.0007822,0.0007822
35,213.211,0.44189,0.62979,0.97966,0.75142,0.85256,0.86365,0.79978,0.43009,0.64924,0.99264,0.0007756,0.0007756,0.0007756
36,218.983,0.38266,0.63185,0.96247,0.76117,0.95181,0.88365,0.81219,0.43044,0.57081,1.01371,0.000769,0.000769,0.000769
37,224.763,0.45511,0.61689,0.99518,0.92666,0.89092,0.96005,0.87566,0.45536,0.47586,1.02537,0.0007624,0.0007624,0.0007624
38,230.561,0.4323,0.60289,0.99457,0.74936,0.93615,0.91457,0.84579,0.45556,0.47195,0.98507,0.0007558,0.0007558,0.0007558
39,236.337,0.41965,0.62304,0.98963,0.78159,0.88195,0.89753,0.79736,0.52268,0.63735,1.06891,0.0007492,0.0007492,0.0007492
40,242.148,0.42784,0.63388,1.00195,0.76424,0.8902,0.9124,0.84775,0.40861,0.51625,0.95922,0.0007426,0.0007426,0.0007426
41,247.931,0.43572,0.58971,0.98446,0.76723,0.89664,0.89157,0.83335,0.41576,0.53172,0.96111,0.000736,0.000736,0.000736
42,253.758,0.39082,0.59821,0.97199,0.74558,0.92353,0.89069,0.83085,0.3845,0.53791,0.94946,0.0007294,0.0007294,0.0007294
43,259.521,0.39287,0.58697,0.97248,0.78224,0.97168,0.91468,0.84302,0.4114,0.49619,0.96075,0.0007228,0.0007228,0.0007228
44,265.394,0.42063,0.59835,0.9706,0.77881,0.81383,0.90931,0.83687,0.42352,0.61564,0.9739,0.0007162,0.0007162,0.0007162
45,271.174,0.3928,0.60277,0.95572,0.88421,0.9396,0.9731,0.91452,0.39435,0.46649,0.95735,0.0007096,0.0007096,0.0007096
46,276.979,0.40038,0.60962,0.97448,0.79022,0.93048,0.94031,0.87499,0.41969,0.46658,0.9675,0.000703,0.000703,0.000703
47,282.751,0.41623,0.60312,0.98543,0.78738,0.88152,0.89061,0.82115,0.41413,0.60315,0.96789,0.0006964,0.0006964,0.0006964
48,288.541,0.4194,0.55108,0.99021,0.84454,0.92447,0.93698,0.87637,0.38308,0.4404,0.93607,0.0006898,0.0006898,0.0006898
49,294.304,0.39997,0.57333,0.97442,0.68614,0.94095,0.87696,0.81834,0.39242,0.5547,0.96162,0.0006832,0.0006832,0.0006832
50,300.1,0.37132,0.47538,0.96116,0.75396,0.98,0.92682,0.8605,0.40005,0.47386,0.96996,0.0006766,0.0006766,0.0006766
51,305.899,0.37852,0.53684,0.95356,0.81032,0.88972,0.92041,0.84686,0.39369,0.53023,0.95936,0.00067,0.00067,0.00067
52,311.695,0.36932,0.50258,0.96487,0.92295,0.87264,0.95819,0.89861,0.40726,0.45715,0.94649,0.0006634,0.0006634,0.0006634
53,317.483,0.36721,0.50057,0.96328,0.7632,0.95686,0.97878,0.92257,0.37958,0.47811,0.94397,0.0006568,0.0006568,0.0006568
54,323.405,0.36989,0.48627,0.96302,0.91773,0.91522,0.97118,0.90116,0.41193,0.50563,0.95263,0.0006502,0.0006502,0.0006502
55,329.162,0.3787,0.47408,0.95238,0.93351,0.94826,0.97635,0.91315,0.38548,0.39461,0.94124,0.0006436,0.0006436,0.0006436
56,334.941,0.35307,0.49825,0.9487,0.96634,0.97353,0.98461,0.9322,0.39953,0.36967,0.96062,0.000637,0.000637,0.000637
57,340.75,0.3577,0.48253,0.95089,0.89882,0.9113,0.92481,0.85232,0.4123,0.45234,0.96784,0.0006304,0.0006304,0.0006304
58,346.548,0.38547,0.48347,0.93981,0.8854,0.90244,0.94177,0.87688,0.41537,0.44429,0.96159,0.0006238,0.0006238,0.0006238
59,352.308,0.36673,0.50009,0.95948,0.92874,0.86673,0.97717,0.90956,0.38981,0.44789,0.9708,0.0006172,0.0006172,0.0006172
60,358.064,0.37549,0.49363,0.97293,0.86617,0.93054,0.9341,0.8661,0.39747,0.48666,0.95253,0.0006106,0.0006106,0.0006106
61,363.847,0.36648,0.4846,0.94827,0.90341,0.87957,0.9073,0.84686,0.36951,0.4611,0.93774,0.000604,0.000604,0.000604
62,369.626,0.35448,0.43277,0.94603,0.80714,0.94572,0.91319,0.84452,0.39265,0.46803,0.9412,0.0005974,0.0005974,0.0005974
63,375.393,0.37249,0.4295,0.9472,0.78474,0.94931,0.93885,0.8705,0.37734,0.41767,0.93639,0.0005908,0.0005908,0.0005908
64,381.215,0.38068,0.44044,0.96304,0.93786,0.94799,0.96178,0.89425,0.3775,0.36123,0.94096,0.0005842,0.0005842,0.0005842
65,387.161,0.33094,0.43454,0.93914,0.85936,0.93312,0.97575,0.91761,0.3707,0.41555,0.93044,0.0005776,0.0005776,0.0005776
66,393.012,0.37278,0.45729,0.94683,0.93633,0.89372,0.94821,0.87928,0.41865,0.46454,0.97883,0.000571,0.000571,0.000571
67,398.806,0.35243,0.46255,0.94431,0.81141,0.97276,0.93934,0.87303,0.40691,0.44559,0.95932,0.0005644,0.0005644,0.0005644
68,404.598,0.36612,0.46314,0.95583,0.9155,0.85861,0.94359,0.87693,0.39646,0.40857,0.94442,0.0005578,0.0005578,0.0005578
69,410.409,0.36803,0.47962,0.96168,0.87148,0.9532,0.97574,0.9182,0.38058,0.41865,0.93355,0.0005512,0.0005512,0.0005512
70,416.177,0.35845,0.42311,0.94767,0.7576,0.88376,0.92852,0.87086,0.41173,0.64934,0.98044,0.0005446,0.0005446,0.0005446
71,421.949,0.3417,0.41491,0.94024,0.79397,0.95027,0.98374,0.9262,0.3934,0.47514,0.96365,0.000538,0.000538,0.000538
72,427.722,0.36922,0.46032,0.93951,0.91969,0.89253,0.97157,0.90025,0.40762,0.37506,0.94717,0.0005314,0.0005314,0.0005314
73,433.512,0.3494,0.43774,0.94413,0.9262,0.93599,0.97963,0.91701,0.38306,0.39095,0.9376,0.0005248,0.0005248,0.0005248
74,439.403,0.35933,0.39606,0.94136,0.93083,0.93436,0.97143,0.91105,0.36016,0.38626,0.927,0.0005182,0.0005182,0.0005182
75,445.188,0.34101,0.39122,0.95572,0.91449,0.98088,0.98344,0.928,0.36436,0.33908,0.93649,0.0005116,0.0005116,0.0005116
76,450.946,0.33105,0.41603,0.94589,0.81848,0.90913,0.95644,0.90395,0.37424,0.497,0.95221,0.000505,0.000505,0.000505
77,456.742,0.34163,0.38822,0.9336,0.86318,0.97159,0.97788,0.92698,0.36689,0.36899,0.93322,0.0004984,0.0004984,0.0004984
78,462.509,0.34288,0.43749,0.92611,0.84525,0.95501,0.96693,0.90573,0.35574,0.45202,0.91583,0.0004918,0.0004918,0.0004918
79,468.253,0.35484,0.40301,0.94366,0.91643,0.90215,0.94778,0.88968,0.36712,0.42593,0.93467,0.0004852,0.0004852,0.0004852
80,474.048,0.33413,0.37397,0.94947,0.95386,0.96243,0.97692,0.91858,0.3713,0.3659,0.94132,0.0004786,0.0004786,0.0004786
81,479.811,0.3403,0.36807,0.9269,0.91246,0.92419,0.97852,0.91713,0.35925,0.38675,0.96254,0.000472,0.000472,0.000472
82,485.605,0.33215,0.36689,0.94019,0.93175,0.97353,0.98651,0.93896,0.35314,0.34978,0.93823,0.0004654,0.0004654,0.0004654
83,491.417,0.31686,0.36224,0.94481,0.94981,0.96041,0.97116,0.9147,0.35573,0.35093,0.92033,0.0004588,0.0004588,0.0004588
84,497.202,0.31218,0.36848,0.92391,0.95266,0.97044,0.97567,0.92045,0.3806,0.34328,0.94272,0.0004522,0.0004522,0.0004522
85,503.092,0.31232,0.37991,0.92728,0.94295,0.91901,0.98277,0.93276,0.35231,0.38342,0.91642,0.0004456,0.0004456,0.0004456
86,508.89,0.30361,0.32382,0.92575,0.96573,0.95939,0.98142,0.9318,0.34646,0.31669,0.91368,0.000439,0.000439,0.000439
87,514.674,0.30975,0.34002,0.92878,0.96758,0.93896,0.98346,0.9334,0.36616,0.33445,0.93803,0.0004324,0.0004324,0.0004324
88,520.48,0.31729,0.34706,0.92292,0.87425,0.9402,0.95888,0.9102,0.37309,0.36673,0.94237,0.0004258,0.0004258,0.0004258
89,526.243,0.319,0.36961,0.93258,0.93742,0.89158,0.95343,0.90281,0.39429,0.34591,0.97072,0.0004192,0.0004192,0.0004192
90,532.043,0.365,0.41258,0.93347,0.81912,0.94235,0.95379,0.90672,0.37721,0.47309,0.94213,0.0004126,0.0004126,0.0004126
91,537.81,0.31182,0.34809,0.93593,0.95436,0.93985,0.98548,0.94017,0.36013,0.34999,0.9331,0.000406,0.000406,0.000406
92,543.627,0.32173,0.32496,0.93684,0.95696,0.94298,0.98206,0.93494,0.35482,0.29745,0.9274,0.0003994,0.0003994,0.0003994
93,549.424,0.31355,0.31826,0.93536,0.89243,0.98925,0.97531,0.93146,0.34353,0.30219,0.91264,0.0003928,0.0003928,0.0003928
94,555.325,0.33406,0.33367,0.92174,0.8535,0.99221,0.98476,0.93684,0.35654,0.33738,0.92633,0.0003862,0.0003862,0.0003862
95,561.095,0.30655,0.3573,0.93229,0.95275,0.96071,0.99219,0.94711,0.35728,0.27911,0.92506,0.0003796,0.0003796,0.0003796
96,566.913,0.30062,0.3209,0.93073,0.97046,0.98261,0.995,0.94283,0.39353,0.27615,0.95878,0.000373,0.000373,0.000373
97,572.697,0.30044,0.30546,0.90633,0.8703,0.96449,0.995,0.93876,0.37524,0.35803,0.94015,0.0003664,0.0003664,0.0003664
98,578.477,0.33304,0.32205,0.93105,0.91972,0.92853,0.97588,0.92688,0.34112,0.37841,0.91694,0.0003598,0.0003598,0.0003598
99,584.266,0.28983,0.32729,0.92471,0.86876,0.86725,0.93664,0.89294,0.36255,0.41534,0.92625,0.0003532,0.0003532,0.0003532
100,590.053,0.3003,0.33065,0.92637,0.87046,0.88414,0.96368,0.91781,0.376,0.49633,0.93429,0.0003466,0.0003466,0.0003466
101,595.84,0.33407,0.34644,0.92801,0.89885,0.93215,0.96188,0.91456,0.35804,0.37209,0.93681,0.00034,0.00034,0.00034
102,601.621,0.31075,0.33132,0.91994,0.91142,0.89545,0.97747,0.92916,0.36365,0.42249,0.9421,0.0003334,0.0003334,0.0003334
103,607.409,0.30707,0.31952,0.93008,0.88492,0.97504,0.97283,0.93161,0.35431,0.38077,0.91358,0.0003268,0.0003268,0.0003268
104,613.2,0.30833,0.31743,0.9174,0.81919,0.95054,0.95178,0.90373,0.36018,0.458,0.93565,0.0003202,0.0003202,0.0003202
105,619.107,0.30765,0.29699,0.93271,0.86066,0.97105,0.95563,0.90764,0.35909,0.37832,0.92668,0.0003136,0.0003136,0.0003136
106,624.918,0.27566,0.29181,0.91159,0.9319,0.93283,0.97742,0.92883,0.36135,0.32456,0.93688,0.000307,0.000307,0.000307
107,630.719,0.30106,0.30752,0.92297,0.96779,0.95358,0.98348,0.93309,0.3628,0.30318,0.92658,0.0003004,0.0003004,0.0003004
108,636.516,0.28636,0.29168,0.92233,0.94431,0.95631,0.9783,0.92472,0.35535,0.33682,0.92569,0.0002938,0.0002938,0.0002938
109,642.323,0.2939,0.28784,0.91742,0.93798,0.95903,0.98234,0.93355,0.35767,0.32845,0.93293,0.0002872,0.0002872,0.0002872
110,648.127,0.30346,0.27923,0.91886,0.95959,0.94716,0.98264,0.93867,0.34372,0.29749,0.9117,0.0002806,0.0002806,0.0002806
111,654.025,0.29415,0.27823,0.89755,0.87743,0.97791,0.98657,0.93918,0.3291,0.34227,0.90033,0.000274,0.000274,0.000274
112,660.338,0.28798,0.29216,0.90712,0.94069,0.95959,0.98547,0.93677,0.32844,0.3309,0.90094,0.0002674,0.0002674,0.0002674
113,666.379,0.27759,0.27192,0.91099,0.94813,0.95903,0.97475,0.92333,0.35669,0.32664,0.92523,0.0002608,0.0002608,0.0002608
114,672.352,0.31072,0.27396,0.92449,0.92184,0.97819,0.97468,0.93216,0.31941,0.31759,0.89029,0.0002542,0.0002542,0.0002542
115,678.497,0.28966,0.27993,0.91038,0.90702,0.96717,0.98721,0.93844,0.3315,0.33141,0.91373,0.0002476,0.0002476,0.0002476
116,684.64,0.29199,0.28025,0.91981,0.9732,0.97353,0.98978,0.9368,0.33628,0.29042,0.90822,0.000241,0.000241,0.000241
117,690.871,0.27691,0.2947,0.91791,0.90932,0.93235,0.99222,0.94737,0.32318,0.34221,0.89838,0.0002344,0.0002344,0.0002344
118,697.063,0.25636,0.26744,0.90869,0.92384,0.96482,0.99454,0.95053,0.3392,0.29887,0.89876,0.0002278,0.0002278,0.0002278
119,703.228,0.29559,0.27694,0.92193,0.9698,0.96865,0.98936,0.94402,0.33751,0.26517,0.9109,0.0002212,0.0002212,0.0002212
120,709.352,0.28152,0.25262,0.90116,0.93016,0.98895,0.98936,0.94573,0.3392,0.26713,0.91194,0.0002146,0.0002146,0.0002146
121,715.478,0.25975,0.28987,0.90372,0.96269,0.97353,0.99119,0.94837,0.34253,0.25646,0.91878,0.000208,0.000208,0.000208
122,721.648,0.27672,0.27185,0.90688,0.92643,0.92723,0.99187,0.94725,0.34066,0.34461,0.91234,0.0002014,0.0002014,0.0002014
123,727.768,0.27361,0.25538,0.89947,0.89226,0.97353,0.97458,0.92623,0.33096,0.30515,0.91007,0.0001948,0.0001948,0.0001948
124,733.901,0.25304,0.24993,0.89715,0.96377,0.89871,0.96237,0.91113,0.34735,0.33029,0.90744,0.0001882,0.0001882,0.0001882
125,740.045,0.27815,0.25144,0.91169,0.95316,0.95134,0.98065,0.93389,0.34329,0.33016,0.90355,0.0001816,0.0001816,0.0001816
126,746.176,0.25618,0.24413,0.90258,0.96581,0.9773,0.98389,0.9376,0.34637,0.27293,0.90625,0.000175,0.000175,0.000175
127,752.43,0.26728,0.23841,0.90672,0.98723,0.9847,0.99454,0.94853,0.32079,0.25532,0.89562,0.0001684,0.0001684,0.0001684
128,758.594,0.24404,0.24715,0.89101,0.97385,0.97353,0.99119,0.94226,0.31779,0.26918,0.90389,0.0001618,0.0001618,0.0001618
129,764.823,0.26257,0.23104,0.90384,0.92319,0.93194,0.9827,0.92834,0.33411,0.36371,0.91763,0.0001552,0.0001552,0.0001552
130,771.058,0.25019,0.22406,0.90034,0.88593,0.96034,0.96494,0.92269,0.32552,0.36593,0.89878,0.0001486,0.0001486,0.0001486
131,777.291,0.24739,0.22695,0.89134,0.88904,0.96004,0.9705,0.92719,0.32397,0.37055,0.89576,0.000142,0.000142,0.000142
132,783.438,0.29163,0.26819,0.91433,0.89704,0.94496,0.96915,0.92145,0.3244,0.3778,0.89881,0.0001354,0.0001354,0.0001354
133,789.581,0.24862,0.2365,0.90056,0.90626,0.91617,0.95683,0.91256,0.32824,0.41005,0.9032,0.0001288,0.0001288,0.0001288
134,795.709,0.23676,0.24201,0.90524,0.91305,0.92567,0.9516,0.90117,0.34015,0.4036,0.91301,0.0001222,0.0001222,0.0001222
135,801.851,0.23833,0.22149,0.89565,0.88124,0.96409,0.95742,0.91145,0.34064,0.36853,0.91456,0.0001156,0.0001156,0.0001156
136,808.128,0.25722,0.27106,0.89874,0.86956,0.97799,0.96158,0.91544,0.33166,0.32641,0.90698,0.000109,0.000109,0.000109
137,814.291,0.2417,0.25488,0.9011,0.95548,0.9126,0.96892,0.92408,0.32259,0.29237,0.89655,0.0001024,0.0001024,0.0001024
138,820.571,0.25304,0.22915,0.89673,0.96564,0.94221,0.98193,0.93614,0.31919,0.25874,0.89627,9.58e-05,9.58e-05,9.58e-05
139,826.515,0.2515,0.23861,0.89567,0.97707,0.97484,0.99348,0.94905,0.31922,0.24792,0.89863,8.92e-05,8.92e-05,8.92e-05
140,832.395,0.23372,0.21975,0.89925,0.97237,0.97524,0.99222,0.94738,0.32257,0.25161,0.9014,8.26e-05,8.26e-05,8.26e-05
141,840.61,0.20127,0.18205,0.85053,0.89059,0.9702,0.97888,0.93374,0.31726,0.27841,0.89883,7.6e-05,7.6e-05,7.6e-05
142,846.463,0.20208,0.17316,0.83544,0.86679,0.96843,0.96065,0.91438,0.32078,0.2969,0.9014,6.94e-05,6.94e-05,6.94e-05
143,852.298,0.19423,0.18838,0.82834,0.86933,0.9757,0.96365,0.91746,0.32957,0.29872,0.91628,6.28e-05,6.28e-05,6.28e-05
144,858.166,0.19634,0.16712,0.84043,0.87511,0.98883,0.9727,0.9265,0.32082,0.28212,0.90373,5.62e-05,5.62e-05,5.62e-05
145,864.136,0.19713,0.16408,0.83066,0.89455,0.9466,0.96843,0.92507,0.31708,0.27667,0.90088,4.96e-05,4.96e-05,4.96e-05
146,870.009,0.18759,0.17609,0.83616,0.87902,0.99218,0.9714,0.92381,0.31721,0.28038,0.90629,4.3e-05,4.3e-05,4.3e-05
147,875.894,0.1866,0.15807,0.83348,0.9069,0.98449,0.98396,0.94013,0.3172,0.2609,0.90732,3.64e-05,3.64e-05,3.64e-05
148,881.751,0.18259,0.15495,0.82633,0.92159,0.97783,0.98396,0.94256,0.31718,0.2541,0.90567,2.98e-05,2.98e-05,2.98e-05
