epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,134.987,0.38516,0.55959,0.94372,0.92283,0.91293,0.98349,0.92108,0.39175,0.54325,0.9271,0.0007294,0.0007294,0.0007294
43,138.06,0.37072,0.58347,0.9296,0.87219,0.92048,0.96293,0.90577,0.40785,0.62844,0.93231,0.0007228,0.0007228,0.0007228
44,141.361,0.38383,0.61108,0.92082,0.95167,0.94817,0.98271,0.92327,0.3782,0.43431,0.91995,0.0007162,0.0007162,0.0007162
45,144.486,0.37795,0.53115,0.93544,0.86534,0.87497,0.94436,0.88426,0.38913,0.66225,0.91888,0.0007096,0.0007096,0.0007096
46,147.769,0.39121,0.5505,0.93915,0.92756,0.93118,0.98387,0.91636,0.42304,0.48585,0.92566,0.000703,0.000703,0.000703
47,150.986,0.38339,0.62482,0.93965,0.80978,0.93598,0.9531,0.88621,0.41517,0.6641,0.94217,0.0006964,0.0006964,0.0006964
48,154.217,0.3846,0.58908,0.94271,0.90944,0.93287,0.98914,0.922,0.4374,0.47336,0.95508,0.0006898,0.0006898,0.0006898
49,157.36,0.37242,0.57492,0.92957,0.88402,0.87188,0.97651,0.91478,0.38191,0.55261,0.92172,0.0006832,0.0006832,0.0006832
50,160.572,0.36892,0.48945,0.928,0.8826,0.95079,0.98029,0.92131,0.37822,0.43458,0.93046,0.0006766,0.0006766,0.0006766
51,163.844,0.34991,0.46032,0.91586,0.94467,0.94406,0.96304,0.90442,0.36076,0.43339,0.91609,0.00067,0.00067,0.00067
52,167.143,0.34005,0.45663,0.91657,0.92311,0.91086,0.95247,0.89899,0.3705,0.49364,0.91009,0.0006634,0.0006634,0.0006634
53,170.393,0.3691,0.47601,0.92111,0.91214,0.935,0.98324,0.92451,0.34525,0.3936,0.89734,0.0006568,0.0006568,0.0006568
54,173.689,0.35533,0.46892,0.92224,0.85227,0.86013,0.96501,0.90495,0.3703,0.62657,0.89866,0.0006502,0.0006502,0.0006502
55,176.926,0.3708,0.48545,0.91101,0.82906,0.85349,0.91636,0.86128,0.39997,0.75855,0.92266,0.0006436,0.0006436,0.0006436
56,180.166,0.35274,0.45472,0.92384,0.90332,0.9262,0.97447,0.92792,0.37433,0.47993,0.91791,0.000637,0.000637,0.000637
57,183.396,0.33709,0.45148,0.91343,0.86315,0.93601,0.94888,0.89762,0.37384,0.51208,0.9174,0.0006304,0.0006304,0.0006304
58,186.7,0.38272,0.46101,0.91955,0.85075,0.87747,0.90916,0.85815,0.37916,0.59921,0.90547,0.0006238,0.0006238,0.0006238
59,189.851,0.34656,0.45237,0.9003,0.90935,0.75877,0.86881,0.80655,0.39196,0.66893,0.91455,0.0006172,0.0006172,0.0006172
60,193.091,0.38377,0.48757,0.93083,0.84249,0.90217,0.91356,0.86253,0.35771,0.55334,0.90169,0.0006106,0.0006106,0.0006106
61,196.252,0.35286,0.45066,0.91134,0.86137,0.87447,0.96925,0.90516,0.39761,0.56412,0.93915,0.000604,0.000604,0.000604
62,199.466,0.36776,0.45046,0.92675,0.9208,0.91795,0.96252,0.91286,0.36539,0.47844,0.91047,0.0005974,0.0005974,0.0005974
63,202.664,0.35548,0.42642,0.91107,0.84739,0.91123,0.91822,0.86185,0.39322,0.64922,0.93584,0.0005908,0.0005908,0.0005908
64,205.982,0.3574,0.44084,0.91143,0.91714,0.90494,0.93257,0.88145,0.35714,0.577,0.91921,0.0005842,0.0005842,0.0005842
65,209.11,0.35121,0.39834,0.92506,0.95083,0.96909,0.99417,0.9379,0.34201,0.34754,0.90763,0.0005776,0.0005776,0.0005776
66,212.348,0.36828,0.46204,0.91176,0.91027,0.84933,0.95829,0.90635,0.38893,0.55859,0.92105,0.000571,0.000571,0.000571
67,215.581,0.33177,0.39643,0.90606,0.88207,0.85691,0.93111,0.88506,0.36226,0.56127,0.89589,0.0005644,0.0005644,0.0005644
68,218.847,0.37838,0.42622,0.94348,0.9377,0.95918,0.98044,0.91966,0.35459,0.37715,0.90119,0.0005578,0.0005578,0.0005578
69,222.07,0.33749,0.42527,0.91261,0.97788,0.95501,0.98993,0.92562,0.36986,0.35449,0.91593,0.0005512,0.0005512,0.0005512
70,225.331,0.35813,0.43611,0.91564,0.9568,0.96171,0.99033,0.93556,0.34863,0.35534,0.9035,0.0005446,0.0005446,0.0005446
71,228.51,0.341,0.41455,0.91648,0.96459,0.96546,0.98958,0.94498,0.34362,0.32713,0.90273,0.000538,0.000538,0.000538
72,231.799,0.30139,0.38903,0.90478,0.94954,0.94246,0.9866,0.93185,0.385,0.38489,0.94363,0.0005314,0.0005314,0.0005314
