epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,401.558,0.34587,0.47741,0.94401,0.83177,0.94873,0.91597,0.86753,0.36988,0.46655,0.9178,0.0005776,0.0005776,0.0005776
66,407.384,0.37771,0.46198,0.94939,0.92247,0.96403,0.98806,0.93467,0.35812,0.37442,0.91862,0.000571,0.000571,0.000571
67,413.19,0.33834,0.44581,0.93928,0.79539,0.96134,0.93352,0.8729,0.39498,0.46796,0.96902,0.0005644,0.0005644,0.0005644
68,418.945,0.36363,0.45986,0.94925,0.86292,0.91642,0.96944,0.91532,0.37395,0.52969,0.96295,0.0005578,0.0005578,0.0005578
69,424.742,0.36609,0.47315,0.96591,0.90891,0.94543,0.98727,0.93901,0.35956,0.34648,0.92933,0.0005512,0.0005512,0.0005512
70,431.019,0.35992,0.4475,0.94769,0.91859,0.9233,0.93544,0.87528,0.38211,0.44842,0.93305,0.0005446,0.0005446,0.0005446
71,437.256,0.33881,0.40992,0.94378,0.97636,0.98087,0.99454,0.93551,0.37728,0.34089,0.93504,0.000538,0.000538,0.000538
72,443.399,0.35046,0.43154,0.93514,0.93381,0.89494,0.9433,0.8901,0.35543,0.41549,0.93502,0.0005314,0.0005314,0.0005314
73,449.543,0.33218,0.41905,0.94019,0.97565,0.99052,0.995,0.93214,0.35891,0.3036,0.93701,0.0005248,0.0005248,0.0005248
74,455.811,0.35809,0.38857,0.94145,0.93268,0.91091,0.97158,0.91543,0.38451,0.4142,0.96355,0.0005182,0.0005182,0.0005182
75,461.943,0.33664,0.39392,0.9492,0.96444,0.95661,0.98658,0.93008,0.36365,0.31265,0.94318,0.0005116,0.0005116,0.0005116
76,468.08,0.34273,0.40883,0.94799,0.89048,0.96301,0.96028,0.91808,0.35014,0.38428,0.94111,0.000505,0.000505,0.000505
77,474.224,0.3397,0.38713,0.93172,0.81196,0.9276,0.89286,0.84806,0.36455,0.53534,0.94173,0.0004984,0.0004984,0.0004984
78,480.359,0.33741,0.45373,0.92772,0.86987,0.88658,0.97128,0.9213,0.36337,0.5723,0.9428,0.0004918,0.0004918,0.0004918
79,486.494,0.34604,0.43946,0.93705,0.93403,0.9077,0.95775,0.90741,0.36638,0.40163,0.93627,0.0004852,0.0004852,0.0004852
80,492.667,0.33717,0.37399,0.95182,0.84164,0.9402,0.95073,0.89493,0.39217,0.43538,0.95199,0.0004786,0.0004786,0.0004786
81,498.782,0.3314,0.37342,0.92598,0.93543,0.97447,0.99233,0.94204,0.3546,0.34336,0.92815,0.000472,0.000472,0.000472
82,504.968,0.33178,0.36998,0.93993,0.95216,0.94645,0.97181,0.924,0.35289,0.3159,0.93008,0.0004654,0.0004654,0.0004654
83,511.114,0.31801,0.36584,0.94518,0.93905,0.92807,0.97273,0.92349,0.34876,0.3476,0.90791,0.0004588,0.0004588,0.0004588
84,517.231,0.31432,0.35308,0.92476,0.92236,0.9402,0.97386,0.92041,0.35513,0.36229,0.91529,0.0004522,0.0004522,0.0004522
85,523.468,0.30821,0.36978,0.92517,0.96282,0.97353,0.98834,0.93462,0.34569,0.30211,0.90331,0.0004456,0.0004456,0.0004456
86,529.594,0.3119,0.35956,0.92579,0.89836,0.93243,0.98786,0.93766,0.36447,0.41162,0.91979,0.000439,0.000439,0.000439
87,535.708,0.30124,0.34252,0.92571,0.84266,0.94206,0.95898,0.89785,0.39178,0.48225,0.94324,0.0004324,0.0004324,0.0004324
88,541.87,0.31356,0.34132,0.91968,0.88576,0.91522,0.96617,0.90098,0.36109,0.43302,0.92455,0.0004258,0.0004258,0.0004258
89,547.995,0.31784,0.36538,0.93204,0.90438,0.91904,0.96843,0.90817,0.38661,0.42971,0.94301,0.0004192,0.0004192,0.0004192
90,554.148,0.36661,0.36716,0.9363,0.80413,0.93431,0.98096,0.92368,0.38005,0.51052,0.92529,0.0004126,0.0004126,0.0004126
91,560.258,0.32651,0.37861,0.94445,0.94874,0.94441,0.97527,0.92438,0.35515,0.3331,0.91751,0.000406,0.000406,0.000406
92,566.505,0.32209,0.3181,0.93552,0.92239,0.97353,0.98174,0.93398,0.36588,0.33837,0.9153,0.0003994,0.0003994,0.0003994
93,572.697,0.3081,0.33262,0.92872,0.93096,0.90893,0.99023,0.93755,0.36707,0.37023,0.92224,0.0003928,0.0003928,0.0003928
94,578.962,0.33255,0.34247,0.92253,0.94997,0.94484,0.98777,0.94152,0.35822,0.30611,0.924,0.0003862,0.0003862,0.0003862
95,585.141,0.31946,0.37391,0.93395,0.97773,0.9902,0.99341,0.94392,0.36167,0.26586,0.93392,0.0003796,0.0003796,0.0003796
96,591.337,0.30509,0.35887,0.93045,0.96271,0.96527,0.99412,0.93962,0.34797,0.28887,0.92409,0.000373,0.000373,0.000373
97,597.249,0.30007,0.31748,0.90921,0.96485,0.93084,0.98312,0.92269,0.34286,0.32046,0.91123,0.0003664,0.0003664,0.0003664
98,603.182,0.33983,0.3514,0.93514,0.88773,0.91262,0.98631,0.94413,0.34177,0.4271,0.91107,0.0003598,0.0003598,0.0003598
99,608.981,0.30131,0.36741,0.93114,0.87403,0.93548,0.96429,0.91318,0.34565,0.34934,0.91067,0.0003532,0.0003532,0.0003532
100,614.809,0.29997,0.33713,0.93089,0.93253,0.93377,0.97094,0.92303,0.35177,0.33689,0.92976,0.0003466,0.0003466,0.0003466
101,621.311,0.33647,0.34452,0.93287,0.86234,0.96878,0.9771,0.92497,0.36522,0.43831,0.93942,0.00034,0.00034,0.00034
102,628.012,0.31698,0.3177,0.92147,0.96182,0.92279,0.97665,0.93544,0.34331,0.3512,0.92186,0.0003334,0.0003334,0.0003334
103,634.187,0.32155,0.29912,0.93974,0.95074,0.95696,0.98861,0.93633,0.3374,0.31341,0.89942,0.0003268,0.0003268,0.0003268
104,639.968,0.32003,0.32693,0.91743,0.94334,0.97643,0.99024,0.94501,0.33818,0.29299,0.90929,0.0003202,0.0003202,0.0003202
105,646.228,0.30379,0.31047,0.9235,0.94838,0.96869,0.98792,0.94354,0.34253,0.29773,0.90051,0.0003136,0.0003136,0.0003136
106,652.076,0.28251,0.29617,0.91158,0.94652,0.97157,0.9937,0.94749,0.35766,0.29515,0.92708,0.000307,0.000307,0.000307
107,657.711,0.30859,0.33602,0.92476,0.95259,0.97353,0.97536,0.92404,0.35535,0.30823,0.91668,0.0003004,0.0003004,0.0003004
108,663.292,0.28415,0.29151,0.91804,0.95444,0.96986,0.98573,0.93495,0.33249,0.28169,0.90884,0.0002938,0.0002938,0.0002938
109,668.915,0.2889,0.29431,0.91725,0.96506,0.96451,0.99173,0.93959,0.3314,0.29237,0.90514,0.0002872,0.0002872,0.0002872
110,674.646,0.2981,0.28006,0.91554,0.96137,0.9442,0.98922,0.93812,0.31918,0.29927,0.9015,0.0002806,0.0002806,0.0002806
111,680.602,0.30104,0.28046,0.90095,0.95482,0.96993,0.98715,0.93826,0.31827,0.28691,0.90497,0.000274,0.000274,0.000274
112,687.038,0.28481,0.28414,0.90631,0.85454,0.96576,0.95377,0.91209,0.33044,0.36678,0.91871,0.0002674,0.0002674,0.0002674
113,692.963,0.28899,0.28241,0.91578,0.915,0.9402,0.96135,0.91765,0.32129,0.3298,0.91456,0.0002608,0.0002608,0.0002608
114,699.072,0.3264,0.27896,0.92489,0.95526,0.95981,0.98325,0.93077,0.32881,0.30004,0.9004,0.0002542,0.0002542,0.0002542
115,704.872,0.28687,0.27962,0.90697,0.97219,0.9719,0.9822,0.93933,0.3399,0.28586,0.90847,0.0002476,0.0002476,0.0002476
116,710.581,0.28883,0.27958,0.91556,0.97111,0.96927,0.98134,0.93394,0.36358,0.3122,0.92063,0.000241,0.000241,0.000241
117,716.289,0.27502,0.29494,0.91467,0.96207,0.97312,0.98575,0.94374,0.34099,0.28819,0.90585,0.0002344,0.0002344,0.0002344
118,721.904,0.2573,0.27694,0.90552,0.96538,0.96368,0.9882,0.93951,0.34059,0.25793,0.90835,0.0002278,0.0002278,0.0002278
119,727.51,0.30548,0.29045,0.92088,0.9618,0.96744,0.98711,0.94002,0.32763,0.26314,0.90526,0.0002212,0.0002212,0.0002212
120,733.246,0.27718,0.26348,0.89793,0.9623,0.97353,0.98231,0.93878,0.32844,0.27179,0.90097,0.0002146,0.0002146,0.0002146
121,738.871,0.26469,0.25844,0.90241,0.95992,0.97353,0.97333,0.92821,0.32101,0.28314,0.90442,0.000208,0.000208,0.000208
122,744.496,0.27419,0.27085,0.90827,0.95611,0.96749,0.9785,0.92087,0.3334,0.30341,0.91149,0.0002014,0.0002014,0.0002014
123,750.161,0.26956,0.26014,0.90486,0.83225,0.93815,0.94445,0.88565,0.34593,0.39598,0.92573,0.0001948,0.0001948,0.0001948
124,755.767,0.24523,0.23538,0.89445,0.81793,0.96756,0.94599,0.89555,0.35872,0.39235,0.92001,0.0001882,0.0001882,0.0001882
125,761.663,0.27858,0.25925,0.91332,0.92871,0.95719,0.98715,0.9403,0.32817,0.31519,0.90818,0.0001816,0.0001816,0.0001816
126,768.142,0.25589,0.25098,0.90326,0.95357,0.97353,0.97809,0.93583,0.31551,0.27395,0.90389,0.000175,0.000175,0.000175
127,774.395,0.27224,0.24459,0.90832,0.96152,0.97353,0.96952,0.92617,0.32152,0.2905,0.91399,0.0001684,0.0001684,0.0001684
128,780.574,0.24112,0.24599,0.89187,0.96805,0.97353,0.97534,0.93034,0.32597,0.29118,0.91616,0.0001618,0.0001618,0.0001618
129,786.46,0.25866,0.2352,0.90341,0.94597,0.97353,0.98102,0.93749,0.32321,0.27816,0.90223,0.0001552,0.0001552,0.0001552
130,792.255,0.25828,0.22545,0.90562,0.9481,0.9674,0.98456,0.93902,0.32713,0.26289,0.90507,0.0001486,0.0001486,0.0001486
131,797.834,0.2501,0.22362,0.89452,0.94965,0.96477,0.98483,0.94032,0.32202,0.26404,0.89911,0.000142,0.000142,0.000142
132,803.495,0.28765,0.26312,0.91372,0.93997,0.97353,0.98584,0.93985,0.32701,0.28276,0.90695,0.0001354,0.0001354,0.0001354
133,809.347,0.25615,0.23796,0.90473,0.93831,0.97353,0.98715,0.93791,0.33209,0.28095,0.91214,0.0001288,0.0001288,0.0001288
134,815.616,0.24271,0.25085,0.90386,0.94923,0.97353,0.99119,0.94363,0.32431,0.2577,0.90442,0.0001222,0.0001222,0.0001222
135,821.968,0.24451,0.22764,0.89519,0.96224,0.97514,0.99165,0.94719,0.32578,0.25456,0.91134,0.0001156,0.0001156,0.0001156
136,828.249,0.25185,0.25966,0.89903,0.96328,0.97486,0.9884,0.93905,0.3262,0.26376,0.91391,0.000109,0.000109,0.000109
