epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,97.5788,0.49456,0.68609,0.99581,0.79039,0.69877,0.83603,0.73331,0.54122,0.89011,1.02407,0.000868,0.000868,0.000868
22,102.029,0.49611,0.65236,0.97275,0.72963,0.71699,0.78138,0.70966,0.51532,1.07965,0.99349,0.0008614,0.0008614,0.0008614
23,106.484,0.44656,0.55633,0.95972,0.87735,0.8402,0.90379,0.84195,0.45706,0.62083,0.95299,0.0008548,0.0008548,0.0008548
24,110.944,0.44817,0.58396,0.96569,0.85934,0.79004,0.90797,0.8317,0.42804,0.88029,0.94481,0.0008482,0.0008482,0.0008482
25,115.388,0.4799,0.61345,0.96725,0.81184,0.82714,0.90915,0.82151,0.44439,0.63901,0.95753,0.0008416,0.0008416,0.0008416
26,119.891,0.47466,0.63452,0.95871,0.83113,0.8828,0.91784,0.83517,0.47083,0.63587,0.96652,0.000835,0.000835,0.000835
27,124.347,0.45725,0.58227,0.95482,0.81347,0.96123,0.96972,0.89761,0.44226,0.52247,0.96662,0.0008284,0.0008284,0.0008284
28,128.847,0.42296,0.5654,0.95366,0.78111,0.91273,0.955,0.84865,0.50334,0.69347,1.00346,0.0008218,0.0008218,0.0008218
29,133.271,0.40187,0.5729,0.94388,0.76756,0.96142,0.93522,0.82401,0.46807,0.646,0.98444,0.0008152,0.0008152,0.0008152
30,137.735,0.43298,0.56863,0.95127,0.835,0.80655,0.88351,0.81974,0.41207,0.90734,0.94136,0.0008086,0.0008086,0.0008086
31,142.147,0.39828,0.55834,0.93959,0.84181,0.7395,0.84886,0.78361,0.45979,0.83066,0.95586,0.000802,0.000802,0.000802
32,146.589,0.46177,0.58805,0.9837,0.81343,0.981,0.97553,0.89295,0.44432,0.59378,0.96081,0.0007954,0.0007954,0.0007954
33,151.079,0.46571,0.55532,0.95618,0.77044,0.95047,0.97963,0.91009,0.42752,0.58662,0.95352,0.0007888,0.0007888,0.0007888
34,155.554,0.42697,0.55303,0.9543,0.86375,0.83459,0.91914,0.84651,0.43726,0.74657,0.93689,0.0007822,0.0007822,0.0007822
35,159.993,0.40491,0.52759,0.94412,0.85973,0.95518,0.98412,0.89512,0.44208,0.43724,0.95194,0.0007756,0.0007756,0.0007756
36,164.445,0.41207,0.54762,0.94965,0.865,0.80563,0.89421,0.82218,0.447,0.71731,0.96073,0.000769,0.000769,0.000769
37,168.879,0.43348,0.52863,0.949,0.90833,0.9247,0.96707,0.8849,0.4904,0.48501,0.99395,0.0007624,0.0007624,0.0007624
38,173.338,0.41435,0.52006,0.94827,0.8932,0.98489,0.98848,0.90587,0.46795,0.41006,0.96124,0.0007558,0.0007558,0.0007558
39,177.782,0.38742,0.47482,0.94683,0.90588,0.88372,0.95259,0.87794,0.44861,0.58166,0.964,0.0007492,0.0007492,0.0007492
40,182.212,0.40152,0.4642,0.95059,0.97735,0.92199,0.98503,0.92397,0.40816,0.40379,0.9371,0.0007426,0.0007426,0.0007426
41,186.681,0.41576,0.46874,0.94003,0.85802,0.89482,0.93587,0.87333,0.4021,0.47869,0.93157,0.000736,0.000736,0.000736
42,191.13,0.3965,0.46255,0.94865,0.92022,0.8902,0.95152,0.87979,0.4225,0.43754,0.94663,0.0007294,0.0007294,0.0007294
43,195.577,0.36957,0.42614,0.93303,0.86051,0.851,0.94724,0.87056,0.41629,0.61921,0.93429,0.0007228,0.0007228,0.0007228
44,200.017,0.38729,0.48771,0.92036,0.88933,0.9099,0.94926,0.88908,0.42081,0.5503,0.94078,0.0007162,0.0007162,0.0007162
45,204.454,0.39138,0.4536,0.94173,0.90965,0.93482,0.94146,0.89063,0.37196,0.47893,0.91011,0.0007096,0.0007096,0.0007096
46,208.879,0.39258,0.45563,0.94059,0.88558,0.85781,0.94938,0.89606,0.38761,0.51056,0.9296,0.000703,0.000703,0.000703
47,213.313,0.38546,0.46031,0.93954,0.86865,0.91244,0.96971,0.92636,0.38442,0.54503,0.93133,0.0006964,0.0006964,0.0006964
48,217.793,0.39597,0.48079,0.94515,0.90505,0.83995,0.92721,0.87358,0.40373,0.50709,0.94086,0.0006898,0.0006898,0.0006898
49,222.247,0.38706,0.48878,0.93928,0.91677,0.84554,0.95661,0.89321,0.42489,0.47238,0.9386,0.0006832,0.0006832,0.0006832
50,226.701,0.39159,0.4497,0.9382,0.90864,0.95587,0.995,0.92183,0.40843,0.37277,0.95907,0.0006766,0.0006766,0.0006766
51,231.123,0.37281,0.41818,0.92671,0.92482,0.91187,0.95592,0.88696,0.40405,0.43475,0.96338,0.00067,0.00067,0.00067
52,235.585,0.35199,0.41146,0.92134,0.84781,0.86543,0.9305,0.87606,0.42878,0.67978,0.94971,0.0006634,0.0006634,0.0006634
53,240.043,0.37901,0.40065,0.9272,0.97868,0.97644,0.9875,0.91624,0.38666,0.33432,0.92144,0.0006568,0.0006568,0.0006568
54,244.507,0.36696,0.40252,0.92789,0.91958,0.94985,0.96792,0.91226,0.38838,0.4247,0.92906,0.0006502,0.0006502,0.0006502
55,248.944,0.37103,0.41107,0.91194,0.91584,0.9066,0.976,0.91084,0.39504,0.49724,0.92742,0.0006436,0.0006436,0.0006436
56,253.435,0.3495,0.40831,0.92375,0.86646,0.87842,0.94353,0.88079,0.40486,0.45072,0.92094,0.000637,0.000637,0.000637
57,257.886,0.3452,0.38936,0.92062,0.92179,0.91805,0.97187,0.90313,0.39384,0.38448,0.92114,0.0006304,0.0006304,0.0006304
58,262.344,0.38742,0.38214,0.9178,0.87679,0.90901,0.98228,0.92686,0.3726,0.48543,0.91696,0.0006238,0.0006238,0.0006238
59,266.845,0.35343,0.35996,0.90432,0.94132,0.92595,0.98287,0.91654,0.39686,0.39481,0.92485,0.0006172,0.0006172,0.0006172
60,271.302,0.38913,0.40278,0.93244,0.97119,0.9389,0.98749,0.92583,0.40529,0.36186,0.92766,0.0006106,0.0006106,0.0006106
61,275.727,0.37296,0.38233,0.91681,0.85943,0.93944,0.98816,0.91902,0.38765,0.39003,0.936,0.000604,0.000604,0.000604
62,280.193,0.36652,0.35838,0.92771,0.90131,0.93963,0.97343,0.92466,0.3764,0.39558,0.92369,0.0005974,0.0005974,0.0005974
63,284.633,0.36936,0.37974,0.92187,0.93584,0.90833,0.94802,0.88821,0.37272,0.38419,0.92616,0.0005908,0.0005908,0.0005908
64,289.086,0.36626,0.37818,0.91612,0.88214,0.85145,0.92137,0.86709,0.38158,0.54818,0.92908,0.0005842,0.0005842,0.0005842
65,293.519,0.3597,0.38013,0.91922,0.91655,0.93961,0.97061,0.91702,0.36934,0.34763,0.91697,0.0005776,0.0005776,0.0005776
66,298,0.37373,0.36495,0.91508,0.95131,0.95194,0.97328,0.91413,0.4144,0.35364,0.96555,0.000571,0.000571,0.000571
67,302.442,0.33944,0.34208,0.91309,0.86171,0.9114,0.94813,0.87859,0.39949,0.46199,0.93751,0.0005644,0.0005644,0.0005644
68,306.876,0.38953,0.37616,0.95377,0.91375,0.93766,0.96896,0.91074,0.43863,0.43183,0.97094,0.0005578,0.0005578,0.0005578
69,311.311,0.34665,0.38228,0.9172,0.93585,0.94774,0.98291,0.93221,0.39978,0.38779,0.95091,0.0005512,0.0005512,0.0005512
70,315.798,0.36579,0.36176,0.91513,0.92574,0.93447,0.99039,0.92486,0.40221,0.41214,0.9377,0.0005446,0.0005446,0.0005446
71,320.229,0.35483,0.35391,0.91451,0.92353,0.95674,0.98307,0.93568,0.38011,0.39357,0.92559,0.000538,0.000538,0.000538
72,324.721,0.31362,0.31596,0.90648,0.96966,0.96531,0.98008,0.93896,0.3397,0.31909,0.9037,0.0005314,0.0005314,0.0005314
73,329.192,0.33753,0.33479,0.90573,0.88599,0.9355,0.97683,0.92601,0.3807,0.46705,0.91807,0.0005248,0.0005248,0.0005248
74,333.642,0.35878,0.34592,0.90795,0.84686,0.97078,0.96321,0.90676,0.38816,0.40889,0.93035,0.0005182,0.0005182,0.0005182
75,338.085,0.36609,0.32932,0.92396,0.93715,0.90598,0.93251,0.88083,0.37145,0.42639,0.90582,0.0005116,0.0005116,0.0005116
76,342.561,0.34803,0.34849,0.90821,0.90721,0.91351,0.90915,0.84845,0.3721,0.58382,0.93103,0.000505,0.000505,0.000505
77,347.029,0.33158,0.32701,0.90777,0.83648,0.91757,0.90682,0.85327,0.37749,0.52911,0.92215,0.0004984,0.0004984,0.0004984
78,352.05,0.33021,0.36003,0.89805,0.9275,0.97934,0.96291,0.91911,0.35454,0.37389,0.88602,0.0004918,0.0004918,0.0004918
79,356.702,0.33644,0.3443,0.90936,0.93164,0.94196,0.97951,0.93507,0.34088,0.40709,0.89468,0.0004852,0.0004852,0.0004852
80,361.31,0.34273,0.3294,0.90858,0.93142,0.94442,0.97215,0.92134,0.3644,0.41448,0.8961,0.0004786,0.0004786,0.0004786
81,365.82,0.32342,0.29763,0.89545,0.92796,0.92844,0.95719,0.91055,0.34095,0.39798,0.89,0.000472,0.000472,0.000472
82,370.356,0.32581,0.35427,0.91042,0.9274,0.97109,0.98163,0.93022,0.35784,0.35723,0.91022,0.0004654,0.0004654,0.0004654
83,374.909,0.3254,0.32363,0.90755,0.88947,0.93455,0.95588,0.90594,0.36817,0.42011,0.8982,0.0004588,0.0004588,0.0004588
84,379.425,0.30507,0.31077,0.90264,0.91538,0.91467,0.95389,0.8962,0.38708,0.40874,0.92653,0.0004522,0.0004522,0.0004522
85,383.974,0.3262,0.30386,0.90175,0.90882,0.96616,0.97123,0.90192,0.3839,0.35354,0.91152,0.0004456,0.0004456,0.0004456
86,388.527,0.30602,0.29228,0.9086,0.95793,0.95647,0.97918,0.92324,0.3599,0.33654,0.89314,0.000439,0.000439,0.000439
87,393.056,0.30274,0.27714,0.90235,0.93428,0.91207,0.95881,0.9068,0.37208,0.42614,0.89673,0.0004324,0.0004324,0.0004324
88,397.635,0.30149,0.29207,0.90798,0.91709,0.96444,0.96821,0.9283,0.33387,0.30729,0.88949,0.0004258,0.0004258,0.0004258
89,402.144,0.29303,0.27739,0.89378,0.89288,0.9964,0.98376,0.93986,0.32122,0.29977,0.88096,0.0004192,0.0004192,0.0004192
90,406.744,0.32485,0.29868,0.9053,0.92809,0.94187,0.96254,0.91668,0.3335,0.38907,0.89119,0.0004126,0.0004126,0.0004126
91,411.271,0.31814,0.30579,0.89321,0.85189,0.93425,0.9316,0.87949,0.31911,0.48453,0.88489,0.000406,0.000406,0.000406
92,415.851,0.31835,0.27968,0.89784,0.83501,0.88101,0.89462,0.85598,0.31905,0.5448,0.88863,0.0003994,0.0003994,0.0003994
93,420.347,0.29048,0.2739,0.89468,0.867,0.89249,0.89488,0.84489,0.35389,0.51713,0.91235,0.0003928,0.0003928,0.0003928
94,424.89,0.32053,0.29054,0.90366,0.87691,0.88131,0.92768,0.88243,0.35307,0.47149,0.89986,0.0003862,0.0003862,0.0003862
95,429.429,0.31699,0.34154,0.91262,0.91156,0.92915,0.9663,0.92046,0.33946,0.43719,0.89697,0.0003796,0.0003796,0.0003796
96,433.963,0.28334,0.28219,0.89813,0.89624,0.92487,0.9624,0.92515,0.3283,0.43651,0.90424,0.000373,0.000373,0.000373
97,438.549,0.30121,0.26574,0.88839,0.86357,0.92543,0.93823,0.8969,0.32676,0.43256,0.89415,0.0003664,0.0003664,0.0003664
98,443.069,0.31407,0.29013,0.89704,0.85553,0.87638,0.91668,0.8752,0.33179,0.52936,0.90078,0.0003598,0.0003598,0.0003598
99,447.619,0.30363,0.29988,0.90186,0.83976,0.9125,0.91838,0.87479,0.3366,0.501,0.90207,0.0003532,0.0003532,0.0003532
100,452.18,0.30686,0.27665,0.89469,0.8976,0.89778,0.95471,0.91193,0.35729,0.4947,0.90773,0.0003466,0.0003466,0.0003466
101,456.77,0.30219,0.26658,0.89633,0.90937,0.93419,0.97928,0.9308,0.33341,0.42218,0.89077,0.00034,0.00034,0.00034
102,461.299,0.31801,0.28479,0.89773,0.90325,0.89723,0.96481,0.92869,0.32225,0.43948,0.88701,0.0003334,0.0003334,0.0003334
103,465.822,0.29193,0.27712,0.90775,0.85972,0.92973,0.95502,0.91289,0.31954,0.46581,0.89584,0.0003268,0.0003268,0.0003268
104,470.346,0.29159,0.2759,0.89764,0.94536,0.9059,0.96232,0.92174,0.32481,0.3771,0.89787,0.0003202,0.0003202,0.0003202
105,474.987,0.29393,0.27859,0.88814,0.92713,0.94867,0.96881,0.92729,0.31485,0.37097,0.89352,0.0003136,0.0003136,0.0003136
106,479.719,0.25558,0.24001,0.88724,0.91214,0.89504,0.96617,0.9248,0.32978,0.43352,0.8982,0.000307,0.000307,0.000307
107,484.416,0.28457,0.27578,0.89577,0.92526,0.9042,0.9638,0.92218,0.32437,0.44312,0.90207,0.0003004,0.0003004,0.0003004
108,489.121,0.26857,0.25264,0.88649,0.97448,0.93637,0.96423,0.92927,0.32541,0.35623,0.89804,0.0002938,0.0002938,0.0002938
109,493.822,0.27565,0.26468,0.88892,0.93841,0.96909,0.97609,0.9363,0.3254,0.33123,0.90177,0.0002872,0.0002872,0.0002872
110,498.541,0.26105,0.27125,0.88604,0.91753,0.92738,0.95543,0.91983,0.30614,0.40162,0.88427,0.0002806,0.0002806,0.0002806
111,503.262,0.29589,0.25512,0.8944,0.91972,0.92738,0.96306,0.9245,0.31439,0.39834,0.89319,0.000274,0.000274,0.000274
112,507.984,0.26815,0.23534,0.8778,0.92166,0.92763,0.95834,0.91781,0.31993,0.39676,0.9034,0.0002674,0.0002674,0.0002674
113,512.685,0.25629,0.23323,0.8864,0.926,0.94311,0.97441,0.93873,0.3142,0.36161,0.89547,0.0002608,0.0002608,0.0002608
114,517.479,0.29611,0.24801,0.90346,0.93131,0.94528,0.97539,0.93795,0.31411,0.32706,0.8963,0.0002542,0.0002542,0.0002542
115,522.282,0.27976,0.24831,0.88481,0.92889,0.96104,0.97562,0.93733,0.32681,0.35286,0.90388,0.0002476,0.0002476,0.0002476
116,527.092,0.27624,0.24963,0.88821,0.90511,0.96132,0.97667,0.93706,0.33257,0.37199,0.9039,0.000241,0.000241,0.000241
117,531.889,0.28801,0.25106,0.89936,0.86946,0.97353,0.96369,0.92283,0.34209,0.35123,0.92118,0.0002344,0.0002344,0.0002344
118,536.662,0.28108,0.25471,0.88333,0.94966,0.9603,0.97918,0.93528,0.32867,0.33105,0.89614,0.0002278,0.0002278,0.0002278
119,541.366,0.2983,0.24685,0.90349,0.95256,0.95621,0.97779,0.93396,0.33978,0.32684,0.90756,0.0002212,0.0002212,0.0002212
