epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,121.582,0.43188,0.87236,0.99595,0.73534,0.9712,0.89079,0.8227,0.41733,0.61611,0.98742,0.0008218,0.0008218,0.0008218
29,125.95,0.42399,0.84523,0.99048,0.78647,0.98549,0.91659,0.83399,0.46468,0.59911,1.00945,0.0008152,0.0008152,0.0008152
30,130.219,0.43636,0.81507,0.97866,0.79954,0.95686,0.92894,0.86491,0.41167,0.60188,0.97475,0.0008086,0.0008086,0.0008086
31,134.486,0.40835,0.81667,0.97602,0.76117,0.97657,0.92034,0.83932,0.44131,0.644,0.99353,0.000802,0.000802,0.000802
32,138.724,0.43568,0.8547,0.99944,0.81745,0.94523,0.95494,0.8774,0.47912,0.65388,1.02363,0.0007954,0.0007954,0.0007954
33,142.971,0.42806,0.8066,0.97365,0.80159,0.94951,0.91936,0.8432,0.44363,0.66771,0.9681,0.0007888,0.0007888,0.0007888
34,147.221,0.40956,0.81955,0.9725,0.76046,0.96495,0.93544,0.85532,0.43551,0.6054,0.97587,0.0007822,0.0007822,0.0007822
35,151.466,0.43967,0.78451,0.98851,0.73184,0.87521,0.85651,0.79194,0.40606,0.6732,0.96523,0.0007756,0.0007756,0.0007756
36,155.733,0.37431,0.78096,0.95346,0.7366,0.89428,0.82335,0.7467,0.45902,0.63467,1.01981,0.000769,0.000769,0.000769
37,159.945,0.43591,0.75798,0.98647,0.72196,0.89094,0.88899,0.83921,0.4153,0.71503,0.98756,0.0007624,0.0007624,0.0007624
38,164.177,0.39865,0.7273,0.97647,0.78057,0.94769,0.89212,0.8199,0.43637,0.58252,0.97197,0.0007558,0.0007558,0.0007558
39,168.472,0.40579,0.74004,0.98758,0.80078,0.94381,0.89467,0.8189,0.43563,0.58747,1.01341,0.0007492,0.0007492,0.0007492
40,172.684,0.41694,0.74739,0.99779,0.72862,0.884,0.88929,0.82428,0.41049,0.62166,0.95899,0.0007426,0.0007426,0.0007426
41,176.929,0.41661,0.68977,0.97528,0.77634,0.96074,0.88253,0.81472,0.40944,0.57389,0.95452,0.000736,0.000736,0.000736
42,181.206,0.39147,0.66923,0.96894,0.85062,0.89374,0.93,0.86418,0.4364,0.58118,1.0076,0.0007294,0.0007294,0.0007294
43,185.384,0.38234,0.68803,0.96949,0.80327,0.94636,0.91757,0.85166,0.39881,0.53112,0.96681,0.0007228,0.0007228,0.0007228
44,189.608,0.3971,0.68101,0.96119,0.84551,0.83454,0.89414,0.82876,0.37449,0.61223,0.95312,0.0007162,0.0007162,0.0007162
45,193.911,0.39431,0.66612,0.95548,0.90705,0.88834,0.92543,0.85849,0.37601,0.51179,0.9493,0.0007096,0.0007096,0.0007096
46,198.174,0.39983,0.69661,0.9744,0.85014,0.9902,0.96303,0.89109,0.41811,0.53215,0.96808,0.000703,0.000703,0.000703
47,202.362,0.41261,0.68098,0.98117,0.79531,0.9235,0.87204,0.80625,0.37847,0.57727,0.92689,0.0006964,0.0006964,0.0006964
48,206.541,0.39701,0.61737,0.97235,0.7408,0.9523,0.89581,0.84031,0.406,0.61127,0.94933,0.0006898,0.0006898,0.0006898
49,210.796,0.39481,0.659,0.97007,0.75673,0.95642,0.92489,0.86438,0.37806,0.55632,0.95811,0.0006832,0.0006832,0.0006832
50,215.005,0.36311,0.58751,0.96113,0.83792,0.91581,0.96668,0.90316,0.3824,0.50768,0.94551,0.0006766,0.0006766,0.0006766
51,219.246,0.38579,0.63074,0.95387,0.79349,0.92546,0.92897,0.85114,0.40568,0.61125,0.96596,0.00067,0.00067,0.00067
52,223.456,0.38356,0.64591,0.96807,0.89906,0.91423,0.95333,0.89328,0.3828,0.53488,0.95044,0.0006634,0.0006634,0.0006634
53,227.695,0.35787,0.57734,0.95289,0.94197,0.9675,0.98474,0.93457,0.37637,0.49531,0.93823,0.0006568,0.0006568,0.0006568
54,232.082,0.36371,0.58447,0.96039,0.87074,0.94248,0.96482,0.90361,0.38329,0.56278,0.93103,0.0006502,0.0006502,0.0006502
55,236.233,0.38272,0.59365,0.95071,0.89008,0.90008,0.9456,0.88512,0.38155,0.53539,0.94829,0.0006436,0.0006436,0.0006436
56,240.423,0.34628,0.58182,0.9458,0.89992,0.93462,0.98601,0.90602,0.39745,0.50244,0.96361,0.000637,0.000637,0.000637
57,244.609,0.35736,0.65632,0.95003,0.83594,0.91371,0.93919,0.86334,0.40345,0.56294,0.95337,0.0006304,0.0006304,0.0006304
58,248.872,0.38073,0.60227,0.94214,0.84318,0.82792,0.9195,0.85812,0.4013,0.64269,0.94927,0.0006238,0.0006238,0.0006238
59,253.089,0.36374,0.61274,0.96141,0.74433,0.85612,0.89481,0.82457,0.40868,0.79347,0.94615,0.0006172,0.0006172,0.0006172
60,257.259,0.38209,0.65157,0.97312,0.90706,0.88936,0.94166,0.87892,0.38039,0.49831,0.94813,0.0006106,0.0006106,0.0006106
61,261.439,0.37919,0.63392,0.9542,0.94431,0.94005,0.97457,0.91562,0.35747,0.48062,0.92571,0.000604,0.000604,0.000604
62,265.54,0.36124,0.53799,0.94742,0.91872,0.93124,0.9667,0.90696,0.37372,0.42819,0.92922,0.0005974,0.0005974,0.0005974
63,269.726,0.36739,0.53854,0.94637,0.94682,0.92278,0.97344,0.91395,0.36189,0.43264,0.92998,0.0005908,0.0005908,0.0005908
64,273.886,0.37449,0.55101,0.95506,0.87764,0.97353,0.97371,0.91976,0.37758,0.45946,0.93989,0.0005842,0.0005842,0.0005842
65,278.17,0.33382,0.55625,0.94304,0.9234,0.98224,0.97915,0.91754,0.36391,0.43076,0.92515,0.0005776,0.0005776,0.0005776
66,282.324,0.37182,0.55145,0.94667,0.89138,0.97353,0.97955,0.92033,0.36579,0.44081,0.92417,0.000571,0.000571,0.000571
67,286.489,0.33587,0.53573,0.94477,0.947,0.95764,0.98001,0.92009,0.35837,0.45108,0.91938,0.0005644,0.0005644,0.0005644
68,290.71,0.36043,0.54235,0.95143,0.86572,0.9402,0.96329,0.89308,0.37928,0.48929,0.93044,0.0005578,0.0005578,0.0005578
69,294.917,0.36005,0.53477,0.95752,0.8365,0.90449,0.94606,0.87758,0.37716,0.49975,0.92172,0.0005512,0.0005512,0.0005512
70,299.073,0.36319,0.52408,0.94463,0.8143,0.9266,0.94606,0.87581,0.38367,0.60175,0.93777,0.0005446,0.0005446,0.0005446
71,303.216,0.33991,0.51495,0.94383,0.92643,0.94693,0.97177,0.90163,0.36993,0.44935,0.95191,0.000538,0.000538,0.000538
72,307.362,0.35684,0.50074,0.94388,0.92418,0.94105,0.97413,0.91672,0.36674,0.50019,0.95576,0.0005314,0.0005314,0.0005314
73,311.549,0.3419,0.50512,0.94273,0.85338,0.94475,0.97523,0.91968,0.36635,0.46702,0.91927,0.0005248,0.0005248,0.0005248
74,315.747,0.36035,0.48106,0.93971,0.89736,0.91294,0.96197,0.91714,0.34651,0.45676,0.91952,0.0005182,0.0005182,0.0005182
75,320.218,0.33544,0.47145,0.95744,0.95154,0.93722,0.97007,0.92239,0.36244,0.38234,0.91242,0.0005116,0.0005116,0.0005116
76,324.51,0.33021,0.50183,0.94119,0.95772,0.91038,0.96585,0.92099,0.35524,0.4026,0.93425,0.000505,0.000505,0.000505
77,328.767,0.32566,0.44993,0.92862,0.8768,0.96706,0.96417,0.91608,0.3431,0.41464,0.93355,0.0004984,0.0004984,0.0004984
78,333.018,0.34445,0.48175,0.92942,0.92757,0.94026,0.97267,0.9244,0.35435,0.43542,0.93259,0.0004918,0.0004918,0.0004918
79,337.308,0.33864,0.46238,0.93526,0.96654,0.96752,0.98397,0.93208,0.3611,0.37865,0.93808,0.0004852,0.0004852,0.0004852
80,341.59,0.32059,0.43812,0.94206,0.93679,0.91816,0.97562,0.92195,0.35205,0.40106,0.91419,0.0004786,0.0004786,0.0004786
81,345.78,0.33963,0.4275,0.93004,0.88901,0.97867,0.9826,0.93569,0.33828,0.40423,0.90839,0.000472,0.000472,0.000472
82,349.996,0.34268,0.42325,0.94212,0.92681,0.93375,0.96125,0.91455,0.34931,0.38113,0.91943,0.0004654,0.0004654,0.0004654
83,354.176,0.3125,0.43958,0.94411,0.88461,0.94562,0.96028,0.91065,0.36259,0.44386,0.92168,0.0004588,0.0004588,0.0004588
84,358.389,0.31482,0.44121,0.92545,0.91696,0.87955,0.94553,0.89734,0.35042,0.46653,0.91819,0.0004522,0.0004522,0.0004522
85,362.631,0.31285,0.40629,0.9275,0.94812,0.93607,0.97319,0.91643,0.35451,0.39278,0.92467,0.0004456,0.0004456,0.0004456
86,366.914,0.31309,0.41958,0.929,0.91078,0.96038,0.9548,0.9044,0.33653,0.40453,0.91502,0.000439,0.000439,0.000439
87,371.38,0.30343,0.40618,0.92569,0.82735,0.95038,0.94651,0.90085,0.35159,0.4823,0.91864,0.0004324,0.0004324,0.0004324
88,375.694,0.3109,0.40846,0.92304,0.93925,0.90187,0.96443,0.9173,0.3442,0.43558,0.90554,0.0004258,0.0004258,0.0004258
89,379.936,0.31497,0.44271,0.93303,0.9597,0.94169,0.96944,0.92301,0.3618,0.38495,0.93087,0.0004192,0.0004192,0.0004192
90,384.3,0.36243,0.44998,0.93642,0.84645,0.91515,0.96651,0.92234,0.3512,0.51443,0.91705,0.0004126,0.0004126,0.0004126
91,388.619,0.31005,0.42863,0.93756,0.94944,0.96071,0.96608,0.92677,0.33025,0.37712,0.90468,0.000406,0.000406,0.000406
92,392.917,0.31785,0.39855,0.93591,0.94659,0.9458,0.96791,0.91863,0.36508,0.38276,0.91717,0.0003994,0.0003994,0.0003994
93,397.212,0.30964,0.38948,0.93161,0.94467,0.95378,0.96285,0.91923,0.33962,0.38634,0.9103,0.0003928,0.0003928,0.0003928
94,401.533,0.32175,0.38967,0.92074,0.9492,0.96946,0.9675,0.92374,0.33782,0.35737,0.91167,0.0003862,0.0003862,0.0003862
95,405.817,0.31038,0.40638,0.93649,0.95191,0.94694,0.96225,0.91522,0.35136,0.38386,0.9082,0.0003796,0.0003796,0.0003796
96,410.025,0.30209,0.39501,0.93371,0.95216,0.94402,0.97434,0.91908,0.35778,0.36705,0.92872,0.000373,0.000373,0.000373
97,414.28,0.30041,0.35885,0.90991,0.96509,0.94626,0.98023,0.93233,0.35371,0.36577,0.90787,0.0003664,0.0003664,0.0003664
98,418.625,0.32664,0.39521,0.92841,0.97276,0.96844,0.99159,0.94462,0.33879,0.34303,0.91211,0.0003598,0.0003598,0.0003598
99,422.878,0.30363,0.40318,0.93597,0.91476,0.93782,0.96952,0.92283,0.34709,0.42783,0.9174,0.0003532,0.0003532,0.0003532
100,427.165,0.28365,0.37231,0.92227,0.92349,0.89071,0.96332,0.91574,0.34997,0.43768,0.92619,0.0003466,0.0003466,0.0003466
101,431.424,0.32501,0.38588,0.9268,0.94324,0.96027,0.97146,0.92573,0.34698,0.37424,0.9123,0.00034,0.00034,0.00034
102,435.652,0.30482,0.36777,0.91829,0.9665,0.92395,0.98115,0.9337,0.3485,0.35349,0.92325,0.0003334,0.0003334,0.0003334
103,439.983,0.31805,0.36702,0.93814,0.96707,0.95799,0.98256,0.93033,0.36165,0.33398,0.91894,0.0003268,0.0003268,0.0003268
104,444.237,0.30966,0.3734,0.9161,0.96177,0.95387,0.97623,0.93493,0.33842,0.33404,0.92101,0.0003202,0.0003202,0.0003202
105,448.525,0.30649,0.36462,0.92845,0.94034,0.94772,0.97903,0.93383,0.34644,0.35409,0.91581,0.0003136,0.0003136,0.0003136
106,452.821,0.27446,0.34047,0.90831,0.95288,0.94682,0.97776,0.93566,0.34606,0.34592,0.92768,0.000307,0.000307,0.000307
107,457.093,0.30395,0.36672,0.92085,0.94821,0.96488,0.96534,0.9227,0.34146,0.3361,0.9052,0.0003004,0.0003004,0.0003004
108,461.357,0.28743,0.35915,0.92476,0.95011,0.96244,0.96476,0.9259,0.32362,0.34257,0.89925,0.0002938,0.0002938,0.0002938
109,465.758,0.29319,0.3534,0.91989,0.95737,0.93226,0.96353,0.91925,0.34242,0.39184,0.92375,0.0002872,0.0002872,0.0002872
110,470.039,0.29857,0.36016,0.91672,0.93484,0.94818,0.9632,0.92557,0.3379,0.37581,0.93014,0.0002806,0.0002806,0.0002806
111,474.328,0.3087,0.33485,0.90312,0.94138,0.91623,0.96876,0.93002,0.31275,0.37417,0.90037,0.000274,0.000274,0.000274
112,478.591,0.28915,0.34659,0.90758,0.96913,0.95966,0.97188,0.91984,0.32387,0.32078,0.92134,0.0002674,0.0002674,0.0002674
113,482.856,0.28401,0.34032,0.91064,0.96078,0.96874,0.97332,0.91948,0.33209,0.31476,0.91529,0.0002608,0.0002608,0.0002608
114,487.137,0.32617,0.34059,0.9339,0.96546,0.97065,0.96942,0.9232,0.32464,0.31911,0.90596,0.0002542,0.0002542,0.0002542
115,491.383,0.28861,0.33754,0.90702,0.96581,0.97353,0.97734,0.93056,0.32046,0.29338,0.89744,0.0002476,0.0002476,0.0002476
116,495.659,0.28082,0.32039,0.91204,0.97394,0.96701,0.98009,0.93214,0.33423,0.30618,0.90791,0.000241,0.000241,0.000241
117,499.984,0.28085,0.3483,0.92162,0.95933,0.92228,0.98522,0.9468,0.32158,0.34964,0.90088,0.0002344,0.0002344,0.0002344
118,504.333,0.2573,0.32293,0.90773,0.96211,0.96864,0.97765,0.93803,0.33768,0.31811,0.90544,0.0002278,0.0002278,0.0002278
119,508.698,0.30171,0.33561,0.91959,0.97351,0.97271,0.98009,0.94066,0.32206,0.29582,0.91871,0.0002212,0.0002212,0.0002212
120,512.94,0.28566,0.31523,0.90518,0.96044,0.96754,0.97611,0.93626,0.33152,0.32122,0.91897,0.0002146,0.0002146,0.0002146
121,517.172,0.27125,0.31429,0.91338,0.94131,0.95618,0.96938,0.92745,0.32441,0.33463,0.90872,0.000208,0.000208,0.000208
122,521.466,0.27573,0.29459,0.91039,0.93821,0.93306,0.9608,0.91752,0.33161,0.37141,0.91346,0.0002014,0.0002014,0.0002014
123,525.801,0.26872,0.3163,0.9028,0.96685,0.96071,0.97397,0.92644,0.35532,0.34004,0.92536,0.0001948,0.0001948,0.0001948
124,530.038,0.24562,0.28201,0.89814,0.9544,0.93931,0.97581,0.9291,0.33851,0.33896,0.90351,0.0001882,0.0001882,0.0001882
125,534.336,0.27842,0.30236,0.91508,0.94087,0.94639,0.97117,0.92799,0.33434,0.34181,0.90108,0.0001816,0.0001816,0.0001816
126,538.581,0.25374,0.2915,0.89986,0.96573,0.96466,0.97669,0.93867,0.31986,0.30954,0.90683,0.000175,0.000175,0.000175
127,542.85,0.27661,0.2961,0.90846,0.93363,0.94536,0.98163,0.93502,0.32639,0.33581,0.90687,0.0001684,0.0001684,0.0001684
128,547.131,0.25133,0.29043,0.89532,0.9325,0.94266,0.98308,0.93616,0.32317,0.33478,0.9119,0.0001618,0.0001618,0.0001618
129,551.451,0.26214,0.28201,0.90583,0.94116,0.94091,0.97468,0.93353,0.32691,0.34955,0.91645,0.0001552,0.0001552,0.0001552
130,555.706,0.26369,0.27862,0.90758,0.94365,0.94164,0.98036,0.93524,0.33733,0.35083,0.92428,0.0001486,0.0001486,0.0001486
131,559.917,0.24779,0.27214,0.89283,0.92847,0.94293,0.97938,0.937,0.32673,0.36688,0.91225,0.000142,0.000142,0.000142
132,564.15,0.28873,0.31532,0.91169,0.9227,0.9435,0.97202,0.92621,0.32204,0.34506,0.91072,0.0001354,0.0001354,0.0001354
133,568.468,0.25818,0.2926,0.90474,0.94781,0.94609,0.97669,0.93227,0.32197,0.33138,0.90393,0.0001288,0.0001288,0.0001288
134,572.714,0.25363,0.27808,0.91387,0.96214,0.95799,0.97623,0.9287,0.32339,0.29809,0.91021,0.0001222,0.0001222,0.0001222
135,577.005,0.24649,0.2772,0.89522,0.95959,0.95605,0.97493,0.92151,0.32036,0.3059,0.9013,0.0001156,0.0001156,0.0001156
136,581.32,0.26084,0.29309,0.90298,0.96352,0.96548,0.97899,0.93355,0.3167,0.29988,0.89976,0.000109,0.000109,0.000109
137,585.562,0.25287,0.29166,0.90496,0.96379,0.97353,0.98139,0.93501,0.31973,0.30189,0.90374,0.0001024,0.0001024,0.0001024
138,590.036,0.26041,0.28181,0.89724,0.96177,0.96682,0.98498,0.9363,0.32194,0.29915,0.90664,9.58e-05,9.58e-05,9.58e-05
139,594.368,0.26003,0.29141,0.90018,0.96366,0.97223,0.98407,0.93595,0.33176,0.29858,0.90536,8.92e-05,8.92e-05,8.92e-05
140,598.65,0.24682,0.27936,0.90421,0.96761,0.97353,0.98376,0.92876,0.33959,0.29887,0.90797,8.26e-05,8.26e-05,8.26e-05
141,604.944,0.2074,0.25035,0.85214,0.97082,0.97353,0.98074,0.92677,0.32201,0.28354,0.89795,7.6e-05,7.6e-05,7.6e-05
142,608.977,0.20749,0.25386,0.84366,0.96753,0.97201,0.97903,0.92972,0.32007,0.28399,0.90056,6.94e-05,6.94e-05,6.94e-05
143,612.896,0.207,0.24437,0.84405,0.96196,0.966,0.97684,0.93264,0.32308,0.28881,0.91223,6.28e-05,6.28e-05,6.28e-05
144,616.825,0.19843,0.23238,0.84701,0.95459,0.95924,0.97486,0.93163,0.32468,0.29973,0.91359,5.62e-05,5.62e-05,5.62e-05
145,620.754,0.19815,0.23152,0.83699,0.95781,0.96768,0.97486,0.93205,0.32555,0.30483,0.90935,4.96e-05,4.96e-05,4.96e-05
146,624.709,0.199,0.22913,0.84922,0.96368,0.97043,0.9765,0.93359,0.32351,0.29747,0.91053,4.3e-05,4.3e-05,4.3e-05
147,628.661,0.18899,0.21942,0.83942,0.9623,0.96413,0.98181,0.93595,0.33032,0.29945,0.91314,3.64e-05,3.64e-05,3.64e-05
