epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,42.2553,0.47145,1.08873,0.9693,0.64905,0.82738,0.81621,0.71757,0.54159,0.96639,1.00732,0.0009208,0.0009208,0.0009208
14,45.5776,0.49289,1.02612,0.97521,0.76956,0.68365,0.79431,0.7126,0.5167,1.09713,0.98992,0.0009142,0.0009142,0.0009142
15,48.706,0.52657,1.001,0.98935,0.83425,0.65405,0.77024,0.69037,0.46806,0.99785,0.97825,0.0009076,0.0009076,0.0009076
16,51.9037,0.45139,1.00257,0.96691,0.59602,0.88154,0.82252,0.72985,0.46763,1.05972,0.97325,0.000901,0.000901,0.000901
17,55.1237,0.4704,0.96535,0.96438,0.65191,0.73533,0.82826,0.76576,0.41012,1.04323,0.94804,0.0008944,0.0008944,0.0008944
18,58.2956,0.4727,0.94019,0.95479,0.71038,0.65091,0.68052,0.58991,0.46571,1.32316,0.96766,0.0008878,0.0008878,0.0008878
19,61.5569,0.42479,0.91152,0.95494,0.65217,0.94563,0.89044,0.80759,0.44394,0.7234,0.95472,0.0008812,0.0008812,0.0008812
20,64.7416,0.4598,0.95235,0.9534,0.91544,0.7395,0.92253,0.83728,0.46835,0.80286,0.97065,0.0008746,0.0008746,0.0008746
21,67.9685,0.47076,0.89985,0.97007,0.86279,0.87791,0.89339,0.79758,0.47758,0.7523,0.95308,0.000868,0.000868,0.000868
22,71.1686,0.45833,0.87348,0.95927,0.81895,0.84404,0.9329,0.83215,0.44863,0.72829,0.95307,0.0008614,0.0008614,0.0008614
23,74.3269,0.41093,0.77496,0.9407,0.86321,0.86376,0.94559,0.85004,0.48578,0.70827,0.9814,0.0008548,0.0008548,0.0008548
24,77.6658,0.42238,0.80588,0.94957,0.82403,0.9138,0.96558,0.86877,0.44588,0.73642,0.94662,0.0008482,0.0008482,0.0008482
25,80.8583,0.44845,0.82964,0.95614,0.79802,0.87607,0.88289,0.80621,0.44233,0.70918,0.94567,0.0008416,0.0008416,0.0008416
26,84.1922,0.45899,0.8494,0.94949,0.8608,0.89543,0.92943,0.85437,0.43076,0.69495,0.95817,0.000835,0.000835,0.000835
27,87.3833,0.43765,0.76188,0.9489,0.80761,0.94404,0.93773,0.86749,0.40429,0.63092,0.93141,0.0008284,0.0008284,0.0008284
28,90.6296,0.40831,0.75506,0.93829,0.71558,0.9125,0.95748,0.8927,0.42651,0.81913,0.95216,0.0008218,0.0008218,0.0008218
29,93.8021,0.39975,0.75297,0.94312,0.88459,0.93648,0.97678,0.91807,0.38942,0.6064,0.93592,0.0008152,0.0008152,0.0008152
30,97.0635,0.42931,0.76503,0.94118,0.80338,0.92738,0.96009,0.89977,0.40881,0.70922,0.92241,0.0008086,0.0008086,0.0008086
31,100.287,0.39528,0.68111,0.93619,0.90157,0.90961,0.97501,0.91427,0.40332,0.56237,0.95056,0.000802,0.000802,0.000802
32,103.4,0.44936,0.70488,0.98214,0.78071,0.94201,0.97423,0.90885,0.38838,0.63654,0.92537,0.0007954,0.0007954,0.0007954
33,106.603,0.47433,0.67624,0.95163,0.73377,0.91526,0.97069,0.893,0.40337,0.7229,0.95319,0.0007888,0.0007888,0.0007888
34,109.804,0.41041,0.67309,0.93638,0.87967,0.93335,0.97549,0.90507,0.4018,0.62971,0.92807,0.0007822,0.0007822,0.0007822
35,112.954,0.38159,0.65082,0.94235,0.78111,0.88942,0.9552,0.88221,0.40143,0.66882,0.93748,0.0007756,0.0007756,0.0007756
36,116.166,0.378,0.67796,0.92951,0.89587,0.93487,0.98268,0.90663,0.38976,0.55885,0.92684,0.000769,0.000769,0.000769
37,119.33,0.40656,0.62124,0.93821,0.95859,0.93513,0.98423,0.928,0.37476,0.46826,0.91791,0.0007624,0.0007624,0.0007624
38,122.523,0.39589,0.63399,0.93999,0.85484,0.68673,0.87739,0.81508,0.42416,1.09111,0.93557,0.0007558,0.0007558,0.0007558
39,125.752,0.37186,0.62337,0.94001,0.66876,0.69627,0.82121,0.76405,0.41025,1.46826,0.95912,0.0007492,0.0007492,0.0007492
40,128.919,0.41935,0.60344,0.95588,0.77864,0.82685,0.90247,0.83885,0.4218,0.71965,0.95242,0.0007426,0.0007426,0.0007426
41,132.054,0.40542,0.5626,0.93527,0.8797,0.9184,0.96168,0.89383,0.40538,0.49265,0.93208,0.000736,0.000736,0.000736
42,135.26,0.38838,0.58843,0.94482,0.8821,0.9251,0.9687,0.89855,0.41382,0.59188,0.92267,0.0007294,0.0007294,0.0007294
43,138.339,0.34577,0.54376,0.92059,0.92877,0.86183,0.96637,0.90014,0.41812,0.53776,0.91348,0.0007228,0.0007228,0.0007228
44,141.591,0.36822,0.5472,0.91501,0.94464,0.86007,0.95115,0.89722,0.37598,0.46098,0.91657,0.0007162,0.0007162,0.0007162
45,144.747,0.38172,0.54272,0.93239,0.93506,0.98138,0.98527,0.92586,0.37587,0.39878,0.9075,0.0007096,0.0007096,0.0007096
46,147.971,0.39455,0.54053,0.93836,0.94115,0.85652,0.96183,0.89457,0.40968,0.58004,0.93674,0.000703,0.000703,0.000703
47,151.145,0.39019,0.60174,0.94296,0.85804,0.93502,0.96492,0.91545,0.39031,0.61912,0.91944,0.0006964,0.0006964,0.0006964
48,154.32,0.39387,0.55298,0.94062,0.90927,0.92743,0.96196,0.91975,0.35131,0.50829,0.90951,0.0006898,0.0006898,0.0006898
49,157.547,0.39375,0.56341,0.93871,0.81236,0.9409,0.92856,0.88015,0.38712,0.5941,0.92417,0.0006832,0.0006832,0.0006832
50,160.741,0.37197,0.50816,0.92797,0.80163,0.88298,0.94588,0.88708,0.38921,0.57163,0.92436,0.0006766,0.0006766,0.0006766
51,163.99,0.37346,0.50401,0.91885,0.75375,0.94704,0.95921,0.89147,0.3986,0.56083,0.92913,0.00067,0.00067,0.00067
52,167.206,0.34941,0.50102,0.92032,0.79983,0.94154,0.9886,0.90342,0.43468,0.55494,0.93309,0.0006634,0.0006634,0.0006634
53,170.434,0.38228,0.50785,0.92338,0.77283,0.88165,0.89568,0.83821,0.42169,0.8531,0.94715,0.0006568,0.0006568,0.0006568
54,173.741,0.36255,0.49201,0.9302,0.88385,0.91183,0.93331,0.8808,0.37127,0.58726,0.89914,0.0006502,0.0006502,0.0006502
55,176.96,0.36362,0.47782,0.90954,0.93388,0.9071,0.96099,0.89745,0.38938,0.50042,0.92064,0.0006436,0.0006436,0.0006436
56,180.192,0.35538,0.48472,0.92819,0.9174,0.92276,0.98759,0.91778,0.40724,0.50029,0.92524,0.000637,0.000637,0.000637
57,183.453,0.34057,0.48281,0.91897,0.83912,0.86684,0.93579,0.85998,0.42043,0.63709,0.9331,0.0006304,0.0006304,0.0006304
58,186.738,0.38349,0.48448,0.91758,0.92742,0.94036,0.98029,0.91388,0.37854,0.42672,0.90479,0.0006238,0.0006238,0.0006238
59,189.859,0.35082,0.49879,0.90175,0.83479,0.92175,0.96382,0.89669,0.40433,0.57144,0.92891,0.0006172,0.0006172,0.0006172
60,193.078,0.39659,0.49181,0.92781,0.85594,0.85493,0.97242,0.90058,0.42461,0.67675,0.93808,0.0006106,0.0006106,0.0006106
61,196.217,0.37003,0.43749,0.91702,0.90241,0.8958,0.97339,0.9003,0.39744,0.62384,0.94419,0.000604,0.000604,0.000604
62,199.359,0.38197,0.47934,0.92882,0.95036,0.92408,0.97652,0.92317,0.37803,0.49307,0.9173,0.0005974,0.0005974,0.0005974
63,202.468,0.3646,0.46046,0.91805,0.94632,0.87063,0.96928,0.91285,0.37233,0.49193,0.93182,0.0005908,0.0005908,0.0005908
64,205.706,0.36082,0.4406,0.90921,0.91903,0.92673,0.95652,0.90965,0.34835,0.45032,0.90795,0.0005842,0.0005842,0.0005842
65,208.793,0.34436,0.42972,0.91984,0.84409,0.94371,0.96285,0.91345,0.33032,0.47947,0.89885,0.0005776,0.0005776,0.0005776
66,211.973,0.36497,0.45376,0.91145,0.95968,0.89181,0.96554,0.90442,0.3776,0.43356,0.92339,0.000571,0.000571,0.000571
67,215.127,0.33882,0.41352,0.90981,0.88243,0.83711,0.94506,0.8842,0.38331,0.59003,0.92474,0.0005644,0.0005644,0.0005644
