epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,137.747,0.42458,0.5558,0.95537,0.85091,0.85635,0.86895,0.75998,0.52246,0.76266,1.0145,0.000802,0.000802,0.000802
32,142.176,0.47016,0.59652,0.97183,0.90649,0.86024,0.93304,0.86111,0.47484,0.60769,0.98589,0.0007954,0.0007954,0.0007954
33,146.576,0.47495,0.53862,0.94757,0.90037,0.84465,0.98697,0.92066,0.43592,0.55823,0.95535,0.0007888,0.0007888,0.0007888
34,151.056,0.43981,0.55116,0.94572,0.80221,0.85028,0.8985,0.83612,0.42431,0.79666,0.9472,0.0007822,0.0007822,0.0007822
35,155.469,0.41258,0.5305,0.94924,0.86831,0.83464,0.90677,0.80826,0.47905,0.52277,0.97778,0.0007756,0.0007756,0.0007756
36,159.896,0.3825,0.51767,0.93717,0.84145,0.81794,0.93632,0.86371,0.43751,0.57736,0.95587,0.000769,0.000769,0.000769
37,164.318,0.42027,0.50078,0.9489,0.85185,0.86838,0.90034,0.83991,0.43045,0.54947,0.95672,0.0007624,0.0007624,0.0007624
38,168.748,0.41414,0.54112,0.94055,0.85667,0.96622,0.98699,0.90528,0.45529,0.45111,0.95964,0.0007558,0.0007558,0.0007558
39,173.168,0.37748,0.45661,0.94425,0.80885,0.97972,0.96694,0.89802,0.43956,0.55892,0.95606,0.0007492,0.0007492,0.0007492
40,177.595,0.42381,0.44364,0.95405,0.96828,0.95261,0.96878,0.90563,0.41045,0.35281,0.93851,0.0007426,0.0007426,0.0007426
41,181.989,0.42859,0.48927,0.9489,0.80137,0.87211,0.88662,0.83262,0.4125,0.52109,0.92682,0.000736,0.000736,0.000736
42,186.394,0.40234,0.45768,0.95041,0.93281,0.93766,0.97896,0.9288,0.39208,0.38637,0.93131,0.0007294,0.0007294,0.0007294
43,190.835,0.38266,0.44501,0.93301,0.9507,0.93104,0.98571,0.9276,0.40424,0.4173,0.93566,0.0007228,0.0007228,0.0007228
44,195.296,0.39355,0.45169,0.92687,0.91587,0.86356,0.95944,0.90849,0.38426,0.44818,0.93044,0.0007162,0.0007162,0.0007162
45,199.689,0.3863,0.43369,0.937,0.89246,0.92299,0.96437,0.91356,0.36917,0.42275,0.91085,0.0007096,0.0007096,0.0007096
46,204.117,0.39212,0.44201,0.93726,0.90169,0.95692,0.96782,0.91694,0.37006,0.38583,0.92236,0.000703,0.000703,0.000703
47,208.524,0.38711,0.50146,0.94016,0.93494,0.93829,0.98448,0.93033,0.39481,0.37577,0.92057,0.0006964,0.0006964,0.0006964
48,212.983,0.38838,0.46807,0.94976,0.82534,0.90382,0.98265,0.93048,0.38188,0.55127,0.92827,0.0006898,0.0006898,0.0006898
49,217.457,0.3803,0.47784,0.93233,0.86243,0.883,0.94334,0.88815,0.39168,0.5192,0.92154,0.0006832,0.0006832,0.0006832
50,221.886,0.37181,0.42346,0.92997,0.9416,0.96616,0.96845,0.91273,0.36752,0.35787,0.90925,0.0006766,0.0006766,0.0006766
51,226.316,0.36296,0.3894,0.92112,0.86492,0.95007,0.94218,0.88794,0.37241,0.46136,0.91195,0.00067,0.00067,0.00067
52,230.758,0.34312,0.38642,0.91434,0.96095,0.98428,0.99454,0.93604,0.36121,0.31129,0.90488,0.0006634,0.0006634,0.0006634
53,235.23,0.37588,0.39263,0.92196,0.93318,0.9396,0.99219,0.94416,0.3673,0.39092,0.91056,0.0006568,0.0006568,0.0006568
54,239.682,0.35814,0.40877,0.92598,0.9089,0.9215,0.9789,0.92541,0.37651,0.42463,0.92277,0.0006502,0.0006502,0.0006502
55,244.084,0.37031,0.38199,0.91668,0.82736,0.94327,0.96842,0.91194,0.3998,0.54513,0.94019,0.0006436,0.0006436,0.0006436
56,248.526,0.36362,0.41912,0.93316,0.91549,0.96369,0.98009,0.9296,0.3854,0.38207,0.90542,0.000637,0.000637,0.000637
57,252.944,0.36051,0.39238,0.92644,0.93857,0.93947,0.98118,0.92476,0.38027,0.33651,0.92873,0.0006304,0.0006304,0.0006304
58,257.383,0.37774,0.385,0.91552,0.93815,0.94424,0.96093,0.91144,0.37748,0.44605,0.90178,0.0006238,0.0006238,0.0006238
59,261.787,0.34563,0.37006,0.90458,0.95284,0.88171,0.95997,0.90138,0.38417,0.39237,0.90805,0.0006172,0.0006172,0.0006172
60,266.199,0.39145,0.40676,0.93493,0.92604,0.89382,0.94779,0.88174,0.41894,0.42676,0.9295,0.0006106,0.0006106,0.0006106
61,270.591,0.37908,0.37084,0.92406,0.90125,0.90953,0.95972,0.89989,0.41058,0.52941,0.92891,0.000604,0.000604,0.000604
62,275.017,0.37424,0.40235,0.92842,0.90286,0.91851,0.95469,0.89727,0.38328,0.4566,0.92279,0.0005974,0.0005974,0.0005974
63,279.423,0.36325,0.41092,0.91848,0.93182,0.93312,0.94615,0.89925,0.39112,0.44194,0.9104,0.0005908,0.0005908,0.0005908
64,283.855,0.35228,0.36693,0.91262,0.83442,0.9277,0.93074,0.8597,0.42717,0.45056,0.94252,0.0005842,0.0005842,0.0005842
65,288.272,0.36805,0.37585,0.92777,0.9289,0.94406,0.97625,0.90007,0.40373,0.38979,0.9247,0.0005776,0.0005776,0.0005776
66,292.68,0.39068,0.39167,0.91643,0.82384,0.94156,0.97118,0.90687,0.42793,0.50403,0.94882,0.000571,0.000571,0.000571
67,297.112,0.34944,0.37441,0.91524,0.92449,0.9067,0.96758,0.91428,0.40049,0.44392,0.91944,0.0005644,0.0005644,0.0005644
68,301.538,0.39019,0.38224,0.94814,0.79442,0.84777,0.93388,0.8643,0.45899,0.73734,0.96197,0.0005578,0.0005578,0.0005578
69,305.945,0.34393,0.36888,0.91767,0.94126,0.93875,0.97646,0.91979,0.37124,0.43271,0.92722,0.0005512,0.0005512,0.0005512
70,310.365,0.36504,0.3605,0.91521,0.91185,0.92365,0.97664,0.90864,0.38434,0.39136,0.91545,0.0005446,0.0005446,0.0005446
71,314.763,0.36813,0.37976,0.92091,0.93435,0.95138,0.98204,0.92588,0.37667,0.35048,0.92029,0.000538,0.000538,0.000538
72,319.175,0.32688,0.33704,0.90828,0.97187,0.97353,0.98067,0.92431,0.36834,0.3265,0.92308,0.0005314,0.0005314,0.0005314
73,323.569,0.34977,0.35371,0.91181,0.88805,0.9546,0.97119,0.92431,0.36416,0.41118,0.91006,0.0005248,0.0005248,0.0005248
74,327.983,0.36761,0.36663,0.91247,0.93044,0.95686,0.97534,0.91056,0.40996,0.35142,0.93998,0.0005182,0.0005182,0.0005182
75,332.387,0.35894,0.34729,0.92148,0.8951,0.9764,0.98353,0.92957,0.3828,0.32898,0.91358,0.0005116,0.0005116,0.0005116
76,336.84,0.33778,0.34941,0.90477,0.92272,0.934,0.97687,0.92629,0.37321,0.36437,0.94305,0.000505,0.000505,0.000505
77,341.237,0.3317,0.33784,0.91098,0.9265,0.94063,0.97365,0.92282,0.36455,0.3586,0.93149,0.0004984,0.0004984,0.0004984
78,345.673,0.3371,0.33699,0.90213,0.93373,0.94527,0.9769,0.92483,0.36817,0.33765,0.91884,0.0004918,0.0004918,0.0004918
79,350.076,0.33914,0.32699,0.90884,0.94816,0.93794,0.97191,0.92882,0.36157,0.38415,0.918,0.0004852,0.0004852,0.0004852
80,354.488,0.34315,0.31921,0.90489,0.94855,0.95022,0.97358,0.92904,0.35315,0.36598,0.90431,0.0004786,0.0004786,0.0004786
81,358.889,0.32993,0.30352,0.89822,0.96714,0.96035,0.96733,0.92633,0.33949,0.30971,0.90078,0.000472,0.000472,0.000472
82,363.285,0.33008,0.37814,0.91212,0.89963,0.95751,0.96885,0.91625,0.37157,0.40067,0.91929,0.0004654,0.0004654,0.0004654
83,367.681,0.31391,0.34472,0.90525,0.90263,0.92667,0.9686,0.92493,0.34286,0.44809,0.89757,0.0004588,0.0004588,0.0004588
